gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Arfgef2	0.411667801942166	7.09449904969651	2.87715619578649	0.0898445642090794	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Usp53	-0.640285656445633	6.27667143658859	2.87553863477489	0.0899348790632825	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atr	-0.62681080082975	6.39242230206702	2.87344102562407	0.0900521436161047	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ppt1	-0.661233038777904	6.28262374297516	2.86443376694157	0.0905575736931076	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rusc2	0.615828413602485	6.42336583264438	2.85847895805862	0.0908934097381587	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Macf1	-0.308812159735765	9.35567353483593	2.85477088404483	0.0911032185663738	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tfdp1	-0.734362622956525	6.09427812246655	2.85476147470207	0.0911037516305329	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Smarca2	-0.395323406193972	8.32661147552565	2.85448655185507	0.0911193282321756	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tbc1d5	-0.371235437403121	8.24739946533472	2.85409458179737	0.0911415415048409	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Klhl7	-0.419482833861403	7.51831512986139	2.85321851562119	0.0911912101700162	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Adgrb3	-0.246032488376698	11.7374107630367	2.84915757445777	0.0914218298522977	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Efr3b	-0.440597728454614	7.25802583735921	2.84899486575679	0.0914310832189206	0.792282020130686	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ifrd1	-0.538866303846195	6.86604372261097	2.84247531820067	0.0918026930232835	0.793930009229029	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nyap2	-0.363863783159837	8.90426497913845	2.83499066347308	0.0922313373240158	0.795503046214122	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ftx	0.305058520666381	8.27795235681572	2.83020082776339	0.0925067907948259	0.795503046214122	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hdac3	-0.682473401408448	6.15463533060954	2.82979886327184	0.0925299475600979	0.795503046214122	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Spats2l	-0.485699931304442	7.1649714417795	2.82368716137122	0.092882813687683	0.796970966073139	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arhgap15	0.483349881265542	7.31055425417589	2.81231974116322	0.0935430216621793	0.801065093529739	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Shank1	-0.441605410596373	7.42893357547021	2.80253062064249	0.0941156540672147	0.802988719665009	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dnajb6	-0.498344292566335	6.76710249495847	2.8022070565018	0.0941346465238002	0.802988719665009	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gps2	0.629080216259993	5.98812927576458	2.79439697575465	0.0945943473813134	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hacd2	-0.728856736900791	6.28129219035033	2.78562754071859	0.0951134292896408	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ptpn1	-0.551472925767706	6.61297735747299	2.78464421257246	0.0951718276670146	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ckmt1	-0.674595211943206	6.48123075617024	2.78209691926148	0.0953232891932363	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Actr10	0.491290139280204	6.59633264813636	2.77612642192093	0.0956793232021607	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mprip	0.371212617953734	7.69171973100346	2.77318965609365	0.0958549801754376	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cst3	-0.437007003855669	7.55452775940438	2.76988752330586	0.0960529104743657	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc1a1	-0.525971790947431	6.8373707062752	2.76766096800684	0.0961866217824392	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
B3galt1	-0.292317422487179	9.88092823827683	2.76736846471748	0.0962042025432992	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Klhl3	0.425129881982573	7.27735130928231	2.76355927067153	0.0964334721354548	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hspa12a	0.431559763389477	7.13995458087354	2.76110765914219	0.0965813457319144	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Shoc2	-0.598691668641124	6.37021874266658	2.75917903666364	0.0966978478964211	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Usp31	-0.565054983093853	6.59272700164093	2.75498276609236	0.0969518611938574	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lrrn3	0.52867004251752	6.43684717401664	2.74976530123305	0.0972687053536545	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Zdhhc8	-0.731959678133578	5.99986224079227	2.74935551153957	0.0972936386678643	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gabrd	-0.679277953092615	6.4550107027489	2.74858224027221	0.0973407066984089	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ankrd24	-0.643018842576972	6.38506576820228	2.74389995634494	0.0976262421342804	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pstk	-0.626477177979164	6.26893702582615	2.74267042711544	0.0977013726980783	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rap1gds1	0.318474429124122	8.49224548782532	2.72716578689472	0.0986542171145381	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Icam5	-0.449930604829589	7.02209364058126	2.72693131026388	0.0986687045704872	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Psd3	-0.276875860949417	9.08991723454675	2.72234399060484	0.0989526058490387	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Epha3	0.694736662622934	7.1919916408431	2.71629402034421	0.0993283921653582	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ntng1	-0.557007077066603	7.65970620184336	2.71484644205761	0.0994185374560187	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Slc25a25	-0.556311315118873	6.67330170595711	2.71288629011383	0.0995407447190269	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Akap9	-0.434260645141928	7.25075208873803	2.71177983412263	0.0996098000279632	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hectd4	-0.401628007203269	7.65352124630281	2.71029512374092	0.0997025448694069	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cfap54	-0.589941863223181	6.73739528059579	2.7093273978096	0.0997630461954119	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
B3glct	-0.670275111055603	6.33357706554183	2.70189184126395	0.100229250042374	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Kpna4	-0.526368577739223	6.76424828488376	2.68992368133684	0.10098465077063	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fryl	-0.368786247005648	7.72849062833126	2.68845737904346	0.10107762712428	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rps8	-0.470595281211405	6.89867304763762	2.68615603875607	0.101223740879406	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arhgap5	-0.435439652463797	7.3545910182721	2.68608602100217	0.101228189974433	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gga3	-0.687847434464107	6.05746810634581	2.68343640477867	0.101396710104753	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Csnk1d	-0.713330125154772	6.07956856559003	2.68279936960585	0.101437272347336	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Eif1b	-0.789129817790767	5.92897711482271	2.6800677107361	0.101611407795793	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Brms1l	-0.687818911216549	6.07378436226093	2.67993501950213	0.101619874802212	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ttc27	-0.747790268662531	5.92078350806441	2.67962223815938	0.101639836382103	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Faf1	-0.330940929328008	8.44197615346211	2.67942062568963	0.101652705481416	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Kif1b	-0.29540740938693	8.91048538256577	2.67901732606872	0.101678453793681	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
U2surp	-0.391188207969314	7.40326059910351	2.67639306428072	0.101846171770231	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pde3b	-0.532992689516801	6.61684559526121	2.67388587240875	0.102006690357738	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mapk10	-0.251589334650605	10.0622104013659	2.67274527479229	0.10207980667743	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Smpd4	-0.674327942348443	6.29652357986667	2.66825528613542	0.102368188196853	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cetn3	-0.541780375668178	6.55010071560938	2.66771337233978	0.102403054283301	0.804516634728408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pdia3	-0.570996469028615	6.67035754246636	2.64772056413261	0.103698494964274	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sptbn1	-0.265733550494632	9.07521405335469	2.64613171491728	0.103802211775277	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pign	-0.551111064817738	6.72127637314371	2.64154899414675	0.104101999204176	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Arhgef1	0.574489082634357	6.13311609275359	2.63779307740923	0.104348406734312	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gm2824	0.43828331039643	7.03717170059674	2.63679215332978	0.104414180277644	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dnal1	-0.561711592196576	6.58691649623692	2.63650337922078	0.104433164878626	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rab11b	-0.734820242127788	6.00688084729785	2.63577246042043	0.104481233875995	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fam13b	0.355287426037835	7.43982594131867	2.63517803509727	0.104520344227787	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rpl18a	-0.73886200347938	6.10464994806884	2.62962853201003	0.104886249903977	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Stx1a	-0.462880277867637	7.55103598876405	2.62898517821512	0.104928760047469	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ago2	-0.670386599296135	6.13690803958488	2.62783465556252	0.105004828878567	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Acyp2	-0.421773438132297	7.34475716626869	2.62623175409251	0.105110908295788	0.808374929178151	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hprt	-0.704926590300573	6.3063351375696	2.62069526000736	0.105478215828501	0.809776618360561	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gm26691	0.593624973921538	7.1917398426384	2.61715986366551	0.105713500514472	0.810161608145934	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Son	-0.351163212793837	8.10567449550704	2.61391777250697	0.105929771256096	0.810399788490696	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Prpf40b	-0.646683334842811	6.28839199980464	2.60418634428541	0.106581846581553	0.812720763859117	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Btbd7	0.398839620026941	7.13542979963308	2.60384799517532	0.106604597453184	0.812720763859117	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gm39469	-0.516251314548837	6.64828737936595	2.58698905758849	0.107744982320463	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Efl1	-0.629546836711722	6.19994172747033	2.58558597063956	0.107840492809993	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Gtdc1	-0.361677121697003	8.55481118677644	2.58517498998629	0.107868486553225	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rasgef1b	-0.295752994583572	9.17429224088324	2.57977569831043	0.108236998575368	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Alg13	0.604660930462459	5.99712979874926	2.57627795023237	0.108476464425343	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Fbxw7	-0.304110787851049	8.57379282802105	2.57566821166101	0.108518268405314	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cox6b1	0.575596096747079	6.24806007434592	2.5756362739564	0.10852045855791	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Sgce	-0.654706779239701	6.21352209143917	2.57453163733265	0.108596239751867	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tbc1d24	0.544326086317046	6.58666532257608	2.5698933832896	0.108915072220593	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Setbp1	-0.321016099246977	9.23962598775701	2.56316779292163	0.109379216152774	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rbm10	0.501085825618465	6.46497454161339	2.56138850125062	0.109502371274313	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Efr3a	-0.398318822820867	8.01276836660088	2.55901300894468	0.109667030553595	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Vgll4	-0.442077905119561	7.31880860549555	2.55870276583865	0.109688555406528	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ankrd10	-0.559042844113179	6.70243420111575	2.55408496588148	0.110009490818159	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cdh20	-0.693408745642843	6.69015366635815	2.55321358757838	0.110070167007189	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
2610507B11Rik	-0.570107233288208	6.56093764325169	2.54926685953935	0.110345448473414	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Nup93	-0.4320158067473	7.35887891600181	2.54804363838863	0.110430920905289	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cnksr2	0.215715341514965	10.6932774724484	2.54607023956177	0.11056896545277	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Micu1	-0.456065706167727	7.11624034796471	2.54346442373113	0.110751540157807	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Becn1	-0.671079226460277	6.06583649162385	2.54277649425767	0.110799794781184	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Adcy1	-0.342748226009699	7.65181353242031	2.54099233026244	0.110925052293849	0.81581181317291	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Adgrl1	-0.43255713116443	7.26964832769051	2.53624161586413	0.111259337345953	0.815890898478408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Septin4	0.575464659772663	6.33850039255407	2.53554144191366	0.11130869890119	0.815890898478408	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Rims1	-0.224333793526538	10.7698992628108	2.5276231417816	0.111868611875228	0.818623822016716	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Atp2c1	-0.302657578125113	8.30629829750024	2.52352343508524	0.112159724986557	0.819091667794149	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Wdr48	-0.698181450821414	5.98427054410486	2.52145522584393	0.112306901434298	0.819091667794149	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ube2i	-0.644309458465463	6.19882310625977	2.51317938451478	0.112897953086739	0.822032350594961	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Chd8	-0.450667319973919	7.02296588934497	2.50821491893785	0.113254153729313	0.823256107507428	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Mbd2	0.543248367278127	6.2913738999987	2.50428333697328	0.113537123704293	0.823944367048072	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Macrod2	-0.301333666358513	11.1707530845903	2.49121686046122	0.114483178486272	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pitpnb	-0.788656882726618	6.0369618097202	2.48771721497268	0.114738037593015	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dhdds	0.530836755089258	6.47654386746483	2.48716289817047	0.114778462688533	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Cnnm2	-0.489869152035712	6.78211075218399	2.4851573541049	0.11492485388348	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Picalm	0.447614573261235	6.79231613267212	2.47833272964667	0.115424550762737	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Irak1bp1	-0.713922375044709	5.99659589175933	2.47758416754749	0.11547950599603	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ppfia3	-0.558581056382864	6.39621188431778	2.47724326038443	0.115504543058462	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Brinp1	-0.263117071758758	9.96684184626054	2.47420833514627	0.115727699722912	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Glra3	0.727861111656775	6.09852445067327	2.47170823273554	0.115911888627982	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Diaph1	-0.639462569586034	6.57132306976653	2.46978368420611	0.116053895465663	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Tnrc6b	-0.316146035634362	8.33039802220608	2.46942777970691	0.116080177662416	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Peg3	-0.340193739639628	8.07911367059337	2.46787779393384	0.116194714887093	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Lgi1	-0.353325335626663	7.64234642530434	2.46502846224953	0.116405593838235	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ankrd45	-0.741691400217755	6.06903350371875	2.45991094337876	0.116785403354658	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Dmd	0.209360338594901	11.1444985676735	2.45944278733699	0.116820217010164	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Bhlhb9	-0.603922910779504	6.32477247557322	2.45384608249689	0.117237295780482	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Pank1	-0.614475489145417	6.18653534279575	2.45342903723601	0.117268440715284	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Ptprk	-0.317079997617749	9.54662208469622	2.45011552982808	0.1175162185619	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
Hint1	-0.698320603852177	6.07945856995295	2.44921877448733	0.117583375678813	0.824413617126787	pseudobulk	edgeR	LRT	Supp_layer_neurons	Dgcr8_KO	Supp_layer_neurons:Dgcr8_KO
