gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type
Actn3	-0.404066396250199	-0.754804425900059	0.347875942076941	0.555317977424157	0.872363393678117	pseudobulk	edgeR	LRT	Interneurons
Gm27200	-0.583230076397774	-1.33898255830938	0.347655671417175	0.555443206997384	0.872460996354902	pseudobulk	edgeR	LRT	Interneurons
M6pr	-0.0814467847250293	4.26305563822542	0.347573933025075	0.555489690990819	0.872460996354902	pseudobulk	edgeR	LRT	Interneurons
Abl1	-0.0631346561439748	5.74484683950705	0.347564489563434	0.55549506188928	0.872460996354902	pseudobulk	edgeR	LRT	Interneurons
Dlc1	-0.0673114572767473	8.89281090586952	0.347424419997438	0.555574736958638	0.872525947428006	pseudobulk	edgeR	LRT	Interneurons
Adamts13	-0.570062165869543	2.56092671910533	0.347325841987471	0.555630823569893	0.872545248737298	pseudobulk	edgeR	LRT	Interneurons
Tubd1	-0.146969938247117	2.63163432060135	0.347268119400797	0.555663670195917	0.872545248737298	pseudobulk	edgeR	LRT	Interneurons
Cyp7b1	0.106186776935932	4.91814497351984	0.347193440968755	0.555706170882261	0.872551810552252	pseudobulk	edgeR	LRT	Interneurons
Gm15413	-0.267516073015153	0.31339154303969	0.347065505492131	0.55577899531453	0.872605981541617	pseudobulk	edgeR	LRT	Interneurons
Cmtm6	-0.114435255331012	3.03524087346244	0.346959375151825	0.555839421378764	0.872635856728817	pseudobulk	edgeR	LRT	Interneurons
Reep5	-0.0756668246849526	5.98050098037906	0.34689746765495	0.555874674601202	0.872635856728817	pseudobulk	edgeR	LRT	Interneurons
Spryd7	-0.0752996260993433	4.430428169074	0.346709534849648	0.555981718891549	0.872685217001664	pseudobulk	edgeR	LRT	Interneurons
Acox1	-0.0790861961856187	5.48945943109233	0.346707684587317	0.555982772973171	0.872685217001664	pseudobulk	edgeR	LRT	Interneurons
Gys2	0.438709225766921	-0.435196063976513	0.346592273804836	0.556048529183734	0.872728266422033	pseudobulk	edgeR	LRT	Interneurons
Rab38	-0.348144125885656	0.362867011919606	0.346374874043224	0.556172434476678	0.872862569658084	pseudobulk	edgeR	LRT	Interneurons
Ufsp2	0.0780084503697419	4.94492532280661	0.346203342552072	0.556270234462676	0.872941220490718	pseudobulk	edgeR	LRT	Interneurons
Plekhg1	0.136577563341403	4.0638293045172	0.346101639842098	0.556328236440569	0.872941220490718	pseudobulk	edgeR	LRT	Interneurons
Galk1	-0.121425953648056	2.57954341559259	0.345975967065201	0.556399924612735	0.872941220490718	pseudobulk	edgeR	LRT	Interneurons
Tmem17	-0.176321302923367	1.84730730828659	0.345924860549165	0.556429082579524	0.872941220490718	pseudobulk	edgeR	LRT	Interneurons
C8a	0.496474493067105	-1.09578595316657	0.345923035960517	0.556430123621614	0.872941220490718	pseudobulk	edgeR	LRT	Interneurons
Skint4	-0.706541608840455	-1.54704125233914	0.345883673059599	0.556452583521555	0.872941220490718	pseudobulk	edgeR	LRT	Interneurons
Arhgap8	-0.646415322987295	-1.54863204831709	0.345790984523649	0.556505477049332	0.872942641042997	pseudobulk	edgeR	LRT	Interneurons
Tsr2	-0.104436114525267	3.25844022042851	0.345696785164844	0.556559242517192	0.872942641042997	pseudobulk	edgeR	LRT	Interneurons
Gm15523	0.533124447257747	-1.33646511018429	0.345680556366255	0.55656850630336	0.872942641042997	pseudobulk	edgeR	LRT	Interneurons
Gm30085	0.237959010200124	0.314543172861559	0.345455953409598	0.556696745098526	0.873046983390532	pseudobulk	edgeR	LRT	Interneurons
Parp14	0.58343510167328	-1.14633861509862	0.345418207374795	0.556718301994	0.873046983390532	pseudobulk	edgeR	LRT	Interneurons
Eif2b5	-0.0793807371862295	4.44633591986299	0.345362597934074	0.556750063631716	0.873046983390532	pseudobulk	edgeR	LRT	Interneurons
Rufy2	-0.05755251391399	7.1632768603063	0.345140761370185	0.556876801049077	0.873133259372945	pseudobulk	edgeR	LRT	Interneurons
Prkcsh	-0.0829091828659186	4.44349707080439	0.345132052672576	0.556881777531464	0.873133259372945	pseudobulk	edgeR	LRT	Interneurons
9630014M24Rik	-0.143445083365719	6.00486145489745	0.344661812043142	0.557150616465559	0.873482586426747	pseudobulk	edgeR	LRT	Interneurons
Pik3cg	-0.372468670118144	-0.621709842882139	0.344608164196841	0.557181302879444	0.873482586426747	pseudobulk	edgeR	LRT	Interneurons
1700055D18Rik	0.223122162335729	0.611341117718776	0.344436515541482	0.557279506998952	0.873490310317595	pseudobulk	edgeR	LRT	Interneurons
Srsf12	-0.0728362744052664	4.73302700042954	0.344344274875904	0.557332293582626	0.873490310317595	pseudobulk	edgeR	LRT	Interneurons
Slc2a2	-0.330159842271864	-0.44086551003846	0.344326060476249	0.557342718264378	0.873490310317595	pseudobulk	edgeR	LRT	Interneurons
Nutf2	0.0886467607900018	4.21816761553342	0.344320506951056	0.557345896797676	0.873490310317595	pseudobulk	edgeR	LRT	Interneurons
Trim39	-0.0891688569527922	4.12525577164078	0.344264340157884	0.557378045527003	0.873490310317595	pseudobulk	edgeR	LRT	Interneurons
Cnn1	-0.676970713665232	-1.54881745572578	0.34406522594394	0.557492042859155	0.873608831649009	pseudobulk	edgeR	LRT	Interneurons
Rictor	0.0706653739654696	6.73496980588385	0.343912965039475	0.557579245543445	0.873685351440279	pseudobulk	edgeR	LRT	Interneurons
Trim24	-0.0796959025992081	6.33987806307113	0.343768295875662	0.557662124332824	0.873755085943716	pseudobulk	edgeR	LRT	Interneurons
Gm49497	-0.788621454830395	-1.79266264428086	0.343613701321855	0.557750715133821	0.873833759917565	pseudobulk	edgeR	LRT	Interneurons
Gm16853	-0.536941277280279	-0.709701712620614	0.34347397238216	0.557830810198236	0.873899113623478	pseudobulk	edgeR	LRT	Interneurons
Zfp982	0.174577642833772	1.42388382520967	0.343235217701386	0.55796771920945	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Gm27029	0.412886902906661	-0.839022476815347	0.343172735936396	0.558003558664958	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Hdac10	-0.113322474370562	2.96424369514909	0.343134888370851	0.558025270108435	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Fiz1	0.106716595319362	2.76202002771591	0.343024487602503	0.55808861124511	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Bud23	-0.0883681691778375	3.96885270402283	0.342796600028563	0.558219402353558	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Acta1	-0.188537331158588	1.16172992305319	0.342573630334971	0.558347427464963	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Ccm2	-0.069831332477792	4.68142054951585	0.342567163701136	0.55835114132219	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Gmnc	-0.200642191878004	0.802163686640655	0.342566369876355	0.558351597227526	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Gm43674	-0.787155671497312	-1.79276777528184	0.342516678939136	0.558380136880906	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Gm26544	-0.787155671497312	-1.79276777528184	0.342516678939136	0.558380136880906	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
Olfr70	-0.787155671497312	-1.79276777528184	0.342516678939136	0.558380136880906	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
4930451E10Rik	-0.787155671497312	-1.79276777528184	0.342516678939136	0.558380136880906	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
6430710C18Rik	0.591442402470755	-1.14781308498961	0.342469035145935	0.558407503380998	0.874020790849106	pseudobulk	edgeR	LRT	Interneurons
4930455C13Rik	-0.197797381312423	1.32628367885415	0.342372846928249	0.558462761490657	0.87404719661677	pseudobulk	edgeR	LRT	Interneurons
Rpl7	-0.103043075478997	3.38081430380935	0.342299325972177	0.558505004761257	0.87404818820084	pseudobulk	edgeR	LRT	Interneurons
Gpr173	-0.0857431434361045	3.56685202403355	0.34222897772226	0.558545430777015	0.87404818820084	pseudobulk	edgeR	LRT	Interneurons
Rasa2	0.0619167539642796	6.30902932889971	0.34217133791141	0.558578557974018	0.87404818820084	pseudobulk	edgeR	LRT	Interneurons
Ccnq	0.108831685524439	2.59290206127063	0.342033856665819	0.558657587377885	0.874111778931217	pseudobulk	edgeR	LRT	Interneurons
Gm5833	-0.415859221560338	-0.624002094047151	0.34165298467759	0.558876638333304	0.874311497438165	pseudobulk	edgeR	LRT	Interneurons
Cenpj	-0.174192642116809	1.52509159672964	0.341640164779327	0.558884014292372	0.874311497438165	pseudobulk	edgeR	LRT	Interneurons
Atp5j	0.0682190119022158	5.50774377331573	0.34161163783609	0.558900428003535	0.874311497438165	pseudobulk	edgeR	LRT	Interneurons
Gm8267	-0.785691069738433	-1.79287289919939	0.341422446164336	0.559009307577375	0.874421745275436	pseudobulk	edgeR	LRT	Interneurons
Lyve1	0.589937125398279	-1.46925861600946	0.341207813427966	0.559132877457767	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Ppp2cb	-0.0817867256320599	4.35525260891702	0.341034335012469	0.559232791778832	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Rpl35	-0.11615114021796	2.64262274639386	0.340768513334366	0.559385957034475	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Arl2bp	-0.072957314267024	4.87397045990878	0.340719413012751	0.559414257182451	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Gpatch4	-0.0994581170458189	3.29737143552479	0.340651476188811	0.559453418708963	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Tppp	-0.090112660373772	5.05012025171622	0.340520969576323	0.559528662676712	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Ms4a18	-0.697201220910028	-1.54738140495799	0.340378528784938	0.559610809394133	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Mettl3	0.115205842427821	4.5744467568164	0.340355483398945	0.559624102013501	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Gm37134	-0.784227648207971	-1.79297801603439	0.340330996534639	0.559638226741083	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Gm14302	-0.784227648207971	-1.79297801603439	0.340330996534639	0.559638226741083	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Cd7	-0.784227648207971	-1.79297801603439	0.340330996534639	0.559638226741083	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Fkbp4	-0.0836116349812357	5.24802107486497	0.340314775160211	0.559647584071422	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Spryd3	0.0924310795402542	4.23937040787388	0.340302622640424	0.559654594471159	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Rprd2	-0.0614733411162528	6.28216976379322	0.340150206268246	0.559742532848619	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Acbd5	0.058839744908646	6.32483363404524	0.340084384087427	0.559780517875941	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Folr2	0.599293101213225	-1.46823829426062	0.340066233614889	0.559790993117254	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Ppm1n	-0.667382801323367	-1.5492613342099	0.340007430397878	0.559824932982362	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Smim9	0.372487661262719	-0.546076948016182	0.339916644794082	0.559877340069674	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Wrap53	-0.110886932401906	2.78443906610083	0.339821798056445	0.559932101512546	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Gm29687	0.350348761099999	-0.619843473839147	0.339718847848109	0.559991553227592	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Fbxl2	0.0646865037664965	6.13264210160501	0.339680744361997	0.560013560299415	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Snx12	-0.0755518081929114	5.71401181986095	0.339638167499202	0.560038152973572	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Uqcc3	0.159665711571529	2.07765411929973	0.339620019564229	0.560048635967076	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Ackr4	-0.266187071957629	0.8409080987257	0.33960323489439	0.560058331816573	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Trappc12	0.0808251374375291	5.26256921753461	0.339587343841064	0.560067511754448	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
5330411O13Rik	-0.637216725690318	-1.5456027316169	0.339557605401472	0.560084691818437	0.874541787684405	pseudobulk	edgeR	LRT	Interneurons
Gm11419	-0.32063864813529	-0.438921907658809	0.339371239119741	0.560192379621382	0.874551991492102	pseudobulk	edgeR	LRT	Interneurons
Cntn4	0.0554791724717747	10.8161543743529	0.339356980309233	0.560200620403427	0.874551991492102	pseudobulk	edgeR	LRT	Interneurons
Bccip	-0.0857650065334233	4.01785848176975	0.339346883428265	0.560206455966986	0.874551991492102	pseudobulk	edgeR	LRT	Interneurons
Gm20503	0.145719282764018	1.84316956254326	0.338962838557885	0.560428503775441	0.874776627223574	pseudobulk	edgeR	LRT	Interneurons
Tmem109	0.0951856635230569	3.3951971188528	0.338941443162906	0.560440879158805	0.874776627223574	pseudobulk	edgeR	LRT	Interneurons
Akap1	0.0781462059158953	4.13853050304603	0.338898692275059	0.560465608412205	0.874776627223574	pseudobulk	edgeR	LRT	Interneurons
AC156546.1	-0.129040840626119	3.03630137047482	0.338688178558416	0.560587410552061	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Katnbl1	-0.127913698870069	2.60227435344122	0.338365113666297	0.560774432807517	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Thbs3	0.158837776360004	1.92421390691986	0.338332268205757	0.560793453734862	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Gm13485	-0.663053412137294	-1.54946950834532	0.338293986380753	0.560815624440338	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Gm29825	-0.663053412137294	-1.54946950834532	0.338293986380753	0.560815624440338	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Atg13	0.0597907042952336	6.08963597143893	0.338222942623162	0.560856773485439	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Tmem176a	0.269612642515914	0.0873568062178016	0.338184128240765	0.560879257492346	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
E030037K01Rik	0.398027585567699	-0.841152539803177	0.338180864648047	0.560881148072359	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Gm16291	0.308015703339361	-0.367365737802886	0.338155534564141	0.560895822055647	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Chmp7	-0.0955888769348253	4.60518668866221	0.338136169663318	0.560907040841854	0.874865900323891	pseudobulk	edgeR	LRT	Interneurons
Atpaf2	-0.0874564326941759	4.11887853106965	0.338000958015375	0.560985385812882	0.874928162858655	pseudobulk	edgeR	LRT	Interneurons
Nkiras1	0.0663167607077757	4.99676680208792	0.337913792731876	0.561035902648448	0.874947018315241	pseudobulk	edgeR	LRT	Interneurons
Rbbp9	0.0889821848043638	3.69698937059368	0.33781224264921	0.561094767221468	0.874978888765537	pseudobulk	edgeR	LRT	Interneurons
Aldoart1	-0.284945922034309	0.331984017217415	0.337379110074714	0.561345970054633	0.875310669235306	pseudobulk	edgeR	LRT	Interneurons
Nudt16l1	-0.111220751121486	2.98213737146645	0.337301277858273	0.561391133069672	0.875321146946748	pseudobulk	edgeR	LRT	Interneurons
Dtx2	-0.0912275782327204	3.56935636301085	0.337208845390474	0.561444777096488	0.875344845912759	pseudobulk	edgeR	LRT	Interneurons
Inpp4a	-0.0654902764723194	6.78773179518493	0.337089469148442	0.561514072738473	0.875392942292522	pseudobulk	edgeR	LRT	Interneurons
Sh2b1	-0.100848682721831	4.2094751636183	0.336747889139877	0.561712444121962	0.875642245667051	pseudobulk	edgeR	LRT	Interneurons
Med31	-0.108667910163166	3.06276895251325	0.336558671724595	0.561822389359164	0.875716219045038	pseudobulk	edgeR	LRT	Interneurons
Trp53inp2	0.0720990826438776	4.90235816689611	0.336528786283887	0.561839758144076	0.875716219045038	pseudobulk	edgeR	LRT	Interneurons
Taz	0.0580153004204728	6.57715939444972	0.336467671925377	0.561875279723702	0.875716219045038	pseudobulk	edgeR	LRT	Interneurons
4931419H13Rik	0.314128559537819	-0.179577404541846	0.336354794467659	0.561940898975108	0.875758544063261	pseudobulk	edgeR	LRT	Interneurons
Vstm2l	-0.208562099332745	5.12405451079424	0.336015559164348	0.562138195829549	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Gm47359	-0.324941001956783	0.223760785907448	0.335954960903758	0.562173453355974	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Cd48	-0.778137826683037	-1.79342710119472	0.335776962775945	0.562277041521417	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Gm45346	-0.778137826683037	-1.79342710119472	0.335776962775945	0.562277041521417	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Txk	-0.778137826683037	-1.79342710119472	0.335776962775945	0.562277041521417	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
2310043O21Rik	-0.778137826683037	-1.79342710119472	0.335776962775945	0.562277041521417	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
9130221F21Rik	-0.575236091712702	-1.33861829529396	0.335722553746688	0.562308712833502	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Gm44793	-0.324861804187778	0.17661204992392	0.335679733390363	0.562333640828885	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
S100a6	-0.39246754457992	-0.625494160234175	0.335608443880145	0.56237514693656	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Atf4	0.0859560622315102	4.13631011803494	0.33555021120032	0.562409055478687	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
6720468P15Rik	-0.222864045895532	0.600552787485514	0.335464595711722	0.562458916003507	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Ccdc92	-0.0869722459646075	5.02297926245586	0.335445769851389	0.562469880898522	0.875863542482454	pseudobulk	edgeR	LRT	Interneurons
Polg2	0.14830584391196	1.78982901443695	0.335212532099402	0.562605761501809	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Cfap46	-0.0735755197623176	5.04349053234646	0.335138921858589	0.56264865876059	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Myhas	0.548447691759646	-1.47153267292228	0.334985066835803	0.562738339953428	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Cyp2c29	0.548447691759646	-1.47153267292228	0.334985066835803	0.562738339953428	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
1700125G02Rik	-0.248928001694842	0.628395453588557	0.334964411531556	0.562750381902691	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Gm38287	-0.776680285018146	-1.79353218109004	0.334699780004906	0.562904704758807	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Atp2a1	-0.776680285018146	-1.79353218109004	0.334699780004906	0.562904704758807	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Snai3	-0.776680285018146	-1.79353218109004	0.334699780004906	0.562904704758807	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Trpv1	-0.776680285018146	-1.79353218109004	0.334699780004906	0.562904704758807	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Mllt10	-0.0538951190864218	8.03255042026562	0.334688837646709	0.562911087671198	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
2700033N17Rik	-0.693700512583247	-1.54656980158834	0.334651711778232	0.562932745024978	0.875925351703255	pseudobulk	edgeR	LRT	Interneurons
Aldh16a1	0.14683676949908	1.67429244979064	0.334510022514898	0.563015414113225	0.875956960644468	pseudobulk	edgeR	LRT	Interneurons
Calhm2	0.140845222973488	2.24183819231553	0.334438407324363	0.563057207132176	0.875956960644468	pseudobulk	edgeR	LRT	Interneurons
Mmp23	-0.2160950970438	0.542612453360839	0.33441910316882	0.563068473626089	0.875956960644468	pseudobulk	edgeR	LRT	Interneurons
