gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Slc25a46	-0.178257391	5.921869019	2.699147193	0.100401938	0.501643561	pseudobulk	edgeR	LRT
Slc17a5	-0.207176926	5.543363068	2.696719655	0.100554945	0.501643561	pseudobulk	edgeR	LRT
Eftud2	-0.173677862	6.034155454	2.696184655	0.100588701	0.501643561	pseudobulk	edgeR	LRT
Taok1	0.131212347	7.11902965	2.692384254	0.100828839	0.501643561	pseudobulk	edgeR	LRT
Mia3	-0.200895018	6.368058108	2.691529	0.100882967	0.501643561	pseudobulk	edgeR	LRT
Gm14399	0.211927266	6.058239553	2.689944537	0.100983329	0.501643561	pseudobulk	edgeR	LRT
Slc7a8	0.150365765	6.878674399	2.688808711	0.101055341	0.501643561	pseudobulk	edgeR	LRT
Auh	0.141162622	6.869365584	2.688613839	0.101067702	0.501643561	pseudobulk	edgeR	LRT
Dync2h1	-0.125597783	7.725472883	2.683281545	0.101406569	0.502784879	pseudobulk	edgeR	LRT
Cep192	-0.236792534	5.805055432	2.679365119	0.101656249	0.503346161	pseudobulk	edgeR	LRT
Btbd10	-0.123125856	6.893536743	2.677168101	0.101796607	0.503346161	pseudobulk	edgeR	LRT
Aco2	0.145819738	7.37622015	2.676308685	0.10185157	0.503346161	pseudobulk	edgeR	LRT
Tango2	0.115906228	7.643554059	2.674677952	0.101955949	0.503346161	pseudobulk	edgeR	LRT
Uqcc1	0.153449047	6.370683333	2.671414056	0.102165215	0.503840419	pseudobulk	edgeR	LRT
Arhgap17	-0.218166615	5.689787851	2.666740387	0.102465688	0.504668211	pseudobulk	edgeR	LRT
Tspyl4	-0.204791433	6.80407341	2.663482606	0.102675704	0.504668211	pseudobulk	edgeR	LRT
Sh3d19	-0.232014989	5.572362964	2.662373802	0.102747291	0.504668211	pseudobulk	edgeR	LRT
Dtnbp1	0.237673246	5.90316473	2.662016218	0.10277039	0.504668211	pseudobulk	edgeR	LRT
Frmd3	-0.188150222	6.870144265	2.652800944	0.103367619	0.506533397	pseudobulk	edgeR	LRT
Tenm4	0.117863177	9.767182752	2.652769183	0.103369684	0.506533397	pseudobulk	edgeR	LRT
Zfp260	-0.202198279	5.906943225	2.638526073	0.104300268	0.51024072	pseudobulk	edgeR	LRT
Chka	0.128600901	7.380542015	2.637809587	0.104347322	0.51024072	pseudobulk	edgeR	LRT
Ext1	0.161447417	7.806157783	2.633797212	0.104611258	0.510730467	pseudobulk	edgeR	LRT
Ablim3	-0.178831427	6.282170608	2.632924445	0.104668765	0.510730467	pseudobulk	edgeR	LRT
Wls	-0.242422265	5.760098217	2.629595936	0.104888403	0.511023242	pseudobulk	edgeR	LRT
Dennd6b	0.169718973	6.485998334	2.627266999	0.105042383	0.511023242	pseudobulk	edgeR	LRT
Sap130	0.169391888	6.288541823	2.626987367	0.105060888	0.511023242	pseudobulk	edgeR	LRT
Rab11a	-0.201674654	5.842491998	2.62362474	0.10528369	0.511062413	pseudobulk	edgeR	LRT
Tomm40	0.176153363	6.499523062	2.623524026	0.105290372	0.511062413	pseudobulk	edgeR	LRT
Sntg1	-0.122708499	11.00999409	2.621828731	0.105402904	0.511071222	pseudobulk	edgeR	LRT
Pdcd11	-0.212796807	5.517607161	2.616839488	0.10573485	0.511512052	pseudobulk	edgeR	LRT
Nmnat2	0.124272536	8.243380256	2.613895689	0.105931246	0.511512052	pseudobulk	edgeR	LRT
Nfx1	-0.139210908	7.373312315	2.611002264	0.106124671	0.511512052	pseudobulk	edgeR	LRT
Mbtd1	-0.14636145	7.03146592	2.610798279	0.106138322	0.511512052	pseudobulk	edgeR	LRT
Kirrel3	-0.189128246	9.724516296	2.610754656	0.106141241	0.511512052	pseudobulk	edgeR	LRT
Slc25a3	0.194808774	8.605897701	2.610493868	0.106158697	0.511512052	pseudobulk	edgeR	LRT
Maml3	0.245235521	6.96825539	2.607305377	0.106372371	0.512007158	pseudobulk	edgeR	LRT
Atp5j2	-0.170805174	6.283160618	2.602936566	0.106665909	0.512362498	pseudobulk	edgeR	LRT
Rnmt	-0.207031609	5.743525931	2.602902687	0.106668189	0.512362498	pseudobulk	edgeR	LRT
Emb	-0.210158651	5.734713365	2.599162359	0.106920212	0.512391277	pseudobulk	edgeR	LRT
Pde8b	0.11478238	7.998495998	2.59791585	0.107004347	0.512391277	pseudobulk	edgeR	LRT
Snx13	-0.126077387	6.844683161	2.597481901	0.107033654	0.512391277	pseudobulk	edgeR	LRT
Zfp949	-0.241531399	5.708702934	2.596230843	0.107118194	0.512391277	pseudobulk	edgeR	LRT
Scaper	-0.12815786	7.634929838	2.593166775	0.107325558	0.512851734	pseudobulk	edgeR	LRT
Pacsin2	0.179136731	6.845207807	2.585811204	0.107825155	0.514706219	pseudobulk	edgeR	LRT
Cox7c	0.156363982	6.135446553	2.58163493	0.108109947	0.515211152	pseudobulk	edgeR	LRT
Ocrl	-0.12109605	7.413524033	2.580987642	0.108154161	0.515211152	pseudobulk	edgeR	LRT
Atxn1	0.087925977	9.789461057	2.577639961	0.108383148	0.515769703	pseudobulk	edgeR	LRT
Faxc	-0.167137347	6.210241441	2.571953537	0.108773331	0.516852196	pseudobulk	edgeR	LRT
Tmem181a	-0.179812205	7.200284839	2.571063218	0.108834561	0.516852196	pseudobulk	edgeR	LRT
Syt11	-0.152901746	7.901975086	2.560991737	0.109529854	0.519133494	pseudobulk	edgeR	LRT
Dicer1	0.169076272	6.33186786	2.557863449	0.109746811	0.519133494	pseudobulk	edgeR	LRT
Upp2	-0.151656916	8.737683329	2.554767938	0.10996196	0.519133494	pseudobulk	edgeR	LRT
Herc3	0.118097026	7.379720932	2.554003024	0.110015195	0.519133494	pseudobulk	edgeR	LRT
Nfs1	-0.202746298	5.777979796	2.552060031	0.110150549	0.519133494	pseudobulk	edgeR	LRT
Scg2	-0.388374668	6.120380814	2.552040847	0.110151886	0.519133494	pseudobulk	edgeR	LRT
Stx8	0.153018989	6.661360116	2.548285547	0.110414012	0.519133494	pseudobulk	edgeR	LRT
Add3	-0.160378746	6.832879615	2.548235297	0.110417524	0.519133494	pseudobulk	edgeR	LRT
Cenpc1	-0.186326105	6.429451607	2.543869097	0.110723165	0.519133494	pseudobulk	edgeR	LRT
Xrn1	-0.112669274	7.471523018	2.543091553	0.110777692	0.519133494	pseudobulk	edgeR	LRT
Tpgs2	-0.225326959	5.654374117	2.541303621	0.110903187	0.519133494	pseudobulk	edgeR	LRT
Usp11	-0.223091212	6.242765246	2.541250341	0.110906929	0.519133494	pseudobulk	edgeR	LRT
Creb1	0.172410978	6.144708437	2.540695509	0.110945906	0.519133494	pseudobulk	edgeR	LRT
Rps16	-0.20475765	5.799359406	2.538547456	0.111096948	0.519133494	pseudobulk	edgeR	LRT
Rexo2	-0.248170307	5.490507139	2.536586963	0.111235	0.519133494	pseudobulk	edgeR	LRT
Sgpl1	-0.202234038	5.70490533	2.536402823	0.111247976	0.519133494	pseudobulk	edgeR	LRT
Clk4	0.127038687	7.367542794	2.53589762	0.111283586	0.519133494	pseudobulk	edgeR	LRT
Cpeb3	0.104525033	9.214096875	2.535107702	0.111339289	0.519133494	pseudobulk	edgeR	LRT
Ptpn11	0.141523353	6.738369058	2.53245398	0.111526649	0.519482355	pseudobulk	edgeR	LRT
Kdm4b	-0.230101793	5.993592384	2.52822558	0.111825904	0.519613955	pseudobulk	edgeR	LRT
Ufsp2	-0.212935321	5.598893951	2.527292067	0.11189209	0.519613955	pseudobulk	edgeR	LRT
Pkp4	0.106811513	8.923296967	2.527284786	0.111892606	0.519613955	pseudobulk	edgeR	LRT
Cd2ap	-0.127048067	7.27040441	2.525607913	0.112011606	0.519643791	pseudobulk	edgeR	LRT
Hdac5	0.159095457	6.636198938	2.512228441	0.112966088	0.52146663	pseudobulk	edgeR	LRT
Dpysl5	-0.208561101	6.194531962	2.512043596	0.112979337	0.52146663	pseudobulk	edgeR	LRT
Top2b	0.112251039	7.324867073	2.510979441	0.113055647	0.52146663	pseudobulk	edgeR	LRT
Csnk2a2	0.197303125	5.646531471	2.509189412	0.113184136	0.52146663	pseudobulk	edgeR	LRT
Vps29	0.202595951	5.896257517	2.507303312	0.113319696	0.52146663	pseudobulk	edgeR	LRT
Luzp2	-0.178943903	9.937114579	2.50517775	0.113472681	0.52146663	pseudobulk	edgeR	LRT
Gpr63	-0.152678878	6.423135197	2.502663423	0.113653941	0.52146663	pseudobulk	edgeR	LRT
Tbc1d23	0.135148045	6.89205367	2.502578854	0.113660044	0.52146663	pseudobulk	edgeR	LRT
Gm46102	-0.266905367	6.63101543	2.501444543	0.113741926	0.52146663	pseudobulk	edgeR	LRT
Hdac8	0.142191298	7.942381982	2.500535052	0.113807627	0.52146663	pseudobulk	edgeR	LRT
Cacna1b	-0.110416283	7.744313183	2.499813667	0.113859769	0.52146663	pseudobulk	edgeR	LRT
Gm13629	0.125692295	8.395413361	2.498960095	0.113921499	0.52146663	pseudobulk	edgeR	LRT
Rps13	-0.199879085	5.704432303	2.498476886	0.113956461	0.52146663	pseudobulk	edgeR	LRT
Atp5l	0.158744467	6.568099032	2.49702574	0.114061528	0.52146663	pseudobulk	edgeR	LRT
Phf12	0.148523581	6.287907258	2.496123742	0.114126889	0.52146663	pseudobulk	edgeR	LRT
Anapc1	0.133143265	6.901123622	2.494344457	0.114255942	0.52146663	pseudobulk	edgeR	LRT
Dnajb4	0.151353781	6.402248516	2.492422562	0.114395519	0.52146663	pseudobulk	edgeR	LRT
Gm20754	-0.242056188	8.0461404	2.491838467	0.114437976	0.52146663	pseudobulk	edgeR	LRT
L3mbtl3	-0.224509277	6.005652525	2.487808552	0.114731378	0.522288009	pseudobulk	edgeR	LRT
Map1a	0.141882306	6.974369336	2.483887185	0.115017674	0.5227639	pseudobulk	edgeR	LRT
Fcho2	-0.145923146	6.684786012	2.483125743	0.115073358	0.5227639	pseudobulk	edgeR	LRT
Memo1	-0.152923052	7.137794883	2.48002395	0.115300497	0.5227639	pseudobulk	edgeR	LRT
Akap11	-0.115054747	7.199099256	2.479712876	0.115323304	0.5227639	pseudobulk	edgeR	LRT
Ccnl2	0.160708734	7.573334515	2.478338424	0.115424133	0.5227639	pseudobulk	edgeR	LRT
Adgrl3	0.104767132	10.70206135	2.477095187	0.11551542	0.5227639	pseudobulk	edgeR	LRT
Tspan13	-0.166161288	6.147969651	2.467579497	0.116216772	0.525079508	pseudobulk	edgeR	LRT
Phf20	-0.136266674	6.675264205	2.465827754	0.116346396	0.525079508	pseudobulk	edgeR	LRT
Trim24	-0.165667927	6.265312198	2.465025433	0.116405818	0.525079508	pseudobulk	edgeR	LRT
Tsc22d2	0.160859895	6.743867503	2.463996019	0.116482109	0.525079508	pseudobulk	edgeR	LRT
Timmdc1	0.194483543	5.679788721	2.461130601	0.116694759	0.525252139	pseudobulk	edgeR	LRT
Aak1	0.09067852	9.085165689	2.458254429	0.116908639	0.525252139	pseudobulk	edgeR	LRT
Tusc3	-0.137037966	7.281527253	2.453642775	0.117252478	0.525252139	pseudobulk	edgeR	LRT
Hspa12a	0.15016325	7.051186669	2.45245105	0.117341513	0.525252139	pseudobulk	edgeR	LRT
Brwd1	0.107100583	7.747207401	2.452030319	0.117372964	0.525252139	pseudobulk	edgeR	LRT
Sirt5	-0.247024586	5.594902618	2.45197254	0.117377284	0.525252139	pseudobulk	edgeR	LRT
Pde4a	0.169699275	6.716700608	2.450222116	0.117508239	0.525252139	pseudobulk	edgeR	LRT
Pkn2	0.123489401	7.212587866	2.450190646	0.117510595	0.525252139	pseudobulk	edgeR	LRT
Carmil3	-0.222048688	5.50622445	2.447702929	0.117696992	0.525252139	pseudobulk	edgeR	LRT
Pde1c	-0.241428714	6.089516287	2.447131778	0.117739833	0.525252139	pseudobulk	edgeR	LRT
Iqgap2	0.124553578	8.446768013	2.446701891	0.117772089	0.525252139	pseudobulk	edgeR	LRT
Atp8a2	0.098649398	8.963541136	2.441278714	0.118179853	0.526295443	pseudobulk	edgeR	LRT
Mpp6	-0.112452611	7.800386824	2.438981981	0.118353013	0.526295443	pseudobulk	edgeR	LRT
Ash1l	-0.109866402	7.913011021	2.437737204	0.118446978	0.526295443	pseudobulk	edgeR	LRT
Srbd1	0.173982506	5.939571325	2.437537241	0.118462081	0.526295443	pseudobulk	edgeR	LRT
Srrm2	0.084762885	9.873669648	2.430966893	0.118959503	0.527495466	pseudobulk	edgeR	LRT
Ttll11	0.119781528	7.737675556	2.430950578	0.118960741	0.527495466	pseudobulk	edgeR	LRT
Rif1	-0.174136132	5.910977972	2.428673603	0.119133665	0.527755276	pseudobulk	edgeR	LRT
Fbxw2	-0.172732073	6.110004234	2.42462434	0.119441872	0.528211628	pseudobulk	edgeR	LRT
Arhgap6	-0.310445024	6.198898081	2.424313845	0.119465542	0.528211628	pseudobulk	edgeR	LRT
Rufy1	-0.162758028	6.058110848	2.421791152	0.119658043	0.528556484	pseudobulk	edgeR	LRT
Chchd6	-0.134258986	7.150889515	2.414500411	0.120216317	0.530514836	pseudobulk	edgeR	LRT
Sez6l	0.143456931	6.876590498	2.411214399	0.120468879	0.531121629	pseudobulk	edgeR	LRT
Arnt	-0.124445	7.255425574	2.406343311	0.120844352	0.531598373	pseudobulk	edgeR	LRT
Stx16	-0.153772826	6.487742476	2.403683962	0.121049886	0.531598373	pseudobulk	edgeR	LRT
Kat7	-0.207318405	5.739386071	2.403470834	0.121066375	0.531598373	pseudobulk	edgeR	LRT
Rcor1	0.17844032	6.074666826	2.402550063	0.12113764	0.531598373	pseudobulk	edgeR	LRT
Ptk2	-0.108044178	7.945365538	2.402353808	0.121152836	0.531598373	pseudobulk	edgeR	LRT
Lpp	-0.129588169	7.815613709	2.399634808	0.121363579	0.532017361	pseudobulk	edgeR	LRT
Nop56	0.182529685	6.233025079	2.394635963	0.121752089	0.533214084	pseudobulk	edgeR	LRT
Spink10	-0.202208728	5.776678463	2.391898987	0.121965391	0.533641938	pseudobulk	edgeR	LRT
Rab11fip2	-0.174330362	6.074981314	2.389808658	0.122128576	0.533849913	pseudobulk	edgeR	LRT
Ndrg4	0.094475876	9.136336986	2.387960681	0.122273043	0.533975751	pseudobulk	edgeR	LRT
Anapc10	0.15753057	6.509126887	2.38453211	0.122541577	0.53453502	pseudobulk	edgeR	LRT
Lrp12	0.198710253	5.823311861	2.382562523	0.122696136	0.53453502	pseudobulk	edgeR	LRT
Jak1	-0.135740434	7.03945474	2.381895726	0.12274851	0.53453502	pseudobulk	edgeR	LRT
Galk2	-0.209987135	5.655981097	2.380002692	0.122897335	0.534678698	pseudobulk	edgeR	LRT
Uba5	-0.180277752	5.686904865	2.376256553	0.123192437	0.534752063	pseudobulk	edgeR	LRT
Lrrfip2	0.11529187	7.158239169	2.37474042	0.123312094	0.534752063	pseudobulk	edgeR	LRT
Tra2b	-0.148307393	6.698275841	2.374666245	0.123317951	0.534752063	pseudobulk	edgeR	LRT
Fbxo44	0.171248728	5.990936433	2.373911253	0.123377588	0.534752063	pseudobulk	edgeR	LRT
Ide	0.15847174	6.296240021	2.371812371	0.123543547	0.534969057	pseudobulk	edgeR	LRT
A930029G22Rik	0.197457971	5.930796336	2.36849999	0.123805963	0.535602927	pseudobulk	edgeR	LRT
Tox	0.205040946	7.660394705	2.36505484	0.124079553	0.535933886	pseudobulk	edgeR	LRT
Rb1cc1	-0.129704324	7.833610715	2.36398494	0.124164653	0.535933886	pseudobulk	edgeR	LRT
Rab3a	-0.232116536	6.962813911	2.363154207	0.124230775	0.535933886	pseudobulk	edgeR	LRT
Irs1	0.192180618	6.024725235	2.359442355	0.124526696	0.53649999	pseudobulk	edgeR	LRT
Pnisr	-0.102831346	8.819513736	2.358593852	0.124594452	0.53649999	pseudobulk	edgeR	LRT
Cntnap3	-0.155074521	7.730345577	2.353537515	0.124999064	0.537740617	pseudobulk	edgeR	LRT
Abcf1	0.22989022	5.672626682	2.342191993	0.125912267	0.540899482	pseudobulk	edgeR	LRT
A230077H06Rik	-0.19975014	5.725688907	2.339717738	0.126112403	0.540899482	pseudobulk	edgeR	LRT
Tmem246	0.231796306	5.907243203	2.339322836	0.126144379	0.540899482	pseudobulk	edgeR	LRT
Mettl8	0.177789132	6.088345223	2.338610654	0.126202067	0.540899482	pseudobulk	edgeR	LRT
Ptpn9	-0.130790325	6.967321624	2.334159287	0.126563304	0.541179518	pseudobulk	edgeR	LRT
2610507B11Rik	0.133380131	6.487108915	2.330919197	0.126826966	0.541179518	pseudobulk	edgeR	LRT
Dhtkd1	-0.185247796	5.579322581	2.330725165	0.126842775	0.541179518	pseudobulk	edgeR	LRT
Grik5	-0.187657761	6.085262831	2.330531642	0.126858545	0.541179518	pseudobulk	edgeR	LRT
Slit2	0.151157188	9.648887843	2.329954043	0.126905624	0.541179518	pseudobulk	edgeR	LRT
Ndfip1	-0.156948945	7.968170489	2.32876763	0.127002388	0.541179518	pseudobulk	edgeR	LRT
Gspt1	-0.154271159	6.28373283	2.326887395	0.127155908	0.541179518	pseudobulk	edgeR	LRT
Rab3b	-0.245309278	6.936035026	2.325594501	0.127261592	0.541179518	pseudobulk	edgeR	LRT
Ip6k2	-0.179864031	6.051091484	2.324849131	0.127322564	0.541179518	pseudobulk	edgeR	LRT
2610035D17Rik	-0.18433597	6.025473649	2.31948137	0.127762618	0.541578991	pseudobulk	edgeR	LRT
Ric3	0.143815816	6.319126008	2.319168513	0.127788318	0.541578991	pseudobulk	edgeR	LRT
Tafa1	-0.305755726	5.830625241	2.31859438	0.127835497	0.541578991	pseudobulk	edgeR	LRT
Agpat4	-0.241780617	5.516449752	2.317041772	0.127963177	0.541578991	pseudobulk	edgeR	LRT
Adarb1	0.113962813	7.89389895	2.316555687	0.12800318	0.541578991	pseudobulk	edgeR	LRT
St8sia4	0.142085465	7.4075572	2.313401575	0.12826309	0.542181705	pseudobulk	edgeR	LRT
Commd3	-0.212173356	5.631302146	2.307418023	0.128757771	0.543774815	pseudobulk	edgeR	LRT
Arid2	0.159393347	6.631215838	2.297068545	0.129618425	0.54626793	pseudobulk	edgeR	LRT
Faf1	0.101893606	8.665091448	2.296480519	0.129667517	0.54626793	pseudobulk	edgeR	LRT
Hectd1	-0.126695559	7.014016188	2.295983417	0.129709034	0.54626793	pseudobulk	edgeR	LRT
Pde9a	0.143601988	6.528755408	2.294638027	0.129821473	0.54626793	pseudobulk	edgeR	LRT
Tsga10	-0.142843059	6.657283881	2.286848415	0.130474618	0.548516246	pseudobulk	edgeR	LRT
Adk	0.128041004	7.473402779	2.282350987	0.130853388	0.549199319	pseudobulk	edgeR	LRT
Klhl3	-0.170800362	6.07825688	2.280965649	0.130970306	0.549199319	pseudobulk	edgeR	LRT
Nell1	-0.271913248	7.703884471	2.278888068	0.131145867	0.549199319	pseudobulk	edgeR	LRT
Syt7	0.166611074	6.383301379	2.27813555	0.131209522	0.549199319	pseudobulk	edgeR	LRT
Enpp5	-0.228968842	6.045776711	2.273448859	0.131606739	0.549199319	pseudobulk	edgeR	LRT
Rnf130	-0.137817157	7.078145731	2.273265684	0.131622291	0.549199319	pseudobulk	edgeR	LRT
Map2	-0.082668725	9.480209814	2.270175054	0.131885005	0.549199319	pseudobulk	edgeR	LRT
Nfyc	0.097945329	7.768725972	2.267679852	0.132097532	0.549199319	pseudobulk	edgeR	LRT
Hipk3	-0.186126137	5.950499487	2.267308949	0.132129156	0.549199319	pseudobulk	edgeR	LRT
Cep85l	0.161233614	6.370173894	2.267123985	0.132144929	0.549199319	pseudobulk	edgeR	LRT
Sirpa	-0.152581795	6.175096433	2.266896602	0.132164323	0.549199319	pseudobulk	edgeR	LRT
Fbxl16	0.180360203	5.651636305	2.266202051	0.132223583	0.549199319	pseudobulk	edgeR	LRT
Pus10	-0.163543946	6.246651146	2.262993068	0.13249776	0.549199319	pseudobulk	edgeR	LRT
Hdgfl3	-0.142601328	6.827598735	2.26285599	0.132509486	0.549199319	pseudobulk	edgeR	LRT
Spred2	-0.127817149	7.329044393	2.261974677	0.132584904	0.549199319	pseudobulk	edgeR	LRT
Arpc1a	-0.167036124	6.203163478	2.26131559	0.132641337	0.549199319	pseudobulk	edgeR	LRT
Galnt14	-0.189170454	6.601726987	2.261101023	0.132659714	0.549199319	pseudobulk	edgeR	LRT
Cyb5a	-0.212406142	5.480502461	2.253621973	0.133302072	0.550701758	pseudobulk	edgeR	LRT
Fam131a	-0.155173626	6.038494752	2.251185697	0.133512067	0.550701758	pseudobulk	edgeR	LRT
Exoc5	-0.142423503	6.695373715	2.250122803	0.1336038	0.550701758	pseudobulk	edgeR	LRT
Tcaf1	0.085435664	8.056453755	2.250059654	0.133609252	0.550701758	pseudobulk	edgeR	LRT
Mgrn1	0.143709726	6.704949954	2.249945088	0.133619144	0.550701758	pseudobulk	edgeR	LRT
Zmym6	-0.173823583	6.378215303	2.24852002	0.13374226	0.550717459	pseudobulk	edgeR	LRT
Aldoc	-0.227578366	5.586362411	2.244503635	0.13408993	0.550936499	pseudobulk	edgeR	LRT
Mbnl2	0.120057826	8.190891313	2.243444562	0.134181775	0.550936499	pseudobulk	edgeR	LRT
Zfp329	-0.163568892	6.322749083	2.242220646	0.134288003	0.550936499	pseudobulk	edgeR	LRT
Ikbkb	0.149826402	6.083753428	2.241854447	0.134319804	0.550936499	pseudobulk	edgeR	LRT
Fnbp4	-0.128818849	6.928030415	2.240321081	0.134453059	0.550936499	pseudobulk	edgeR	LRT
Arhgap26-ENSMUSG00000118193	0.142908959	7.77227174	2.238293691	0.134629472	0.550936499	pseudobulk	edgeR	LRT
Pcsk2	-0.199592891	7.479983114	2.23827695	0.13463093	0.550936499	pseudobulk	edgeR	LRT
Lrrcc1	-0.162750225	6.083032348	2.234695925	0.134943169	0.551725126	pseudobulk	edgeR	LRT
Spats2	0.163128623	6.505600838	2.22732783	0.135588165	0.553151974	pseudobulk	edgeR	LRT
Tubb4b	-0.188989407	5.808086918	2.226169802	0.135689851	0.553151974	pseudobulk	edgeR	LRT
Mid2	-0.163524124	5.933960736	2.22616641	0.135690149	0.553151974	pseudobulk	edgeR	LRT
Prrc2c	-0.083852104	8.245574077	2.22435464	0.135849411	0.553151974	pseudobulk	edgeR	LRT
Adck1	0.160505101	6.346595341	2.222501952	0.136012487	0.553151974	pseudobulk	edgeR	LRT
Mecp2	0.117416459	6.855181393	2.221094478	0.136136521	0.553151974	pseudobulk	edgeR	LRT
Mkx	0.113215355	8.126365164	2.218743922	0.136343947	0.553151974	pseudobulk	edgeR	LRT
Slc22a23	0.150165025	7.286278529	2.212531085	0.136893907	0.553151974	pseudobulk	edgeR	LRT
Stt3b	-0.154318594	6.321373039	2.212002652	0.136940799	0.553151974	pseudobulk	edgeR	LRT
Lypd6b	-0.145448584	6.498321345	2.211533033	0.136982486	0.553151974	pseudobulk	edgeR	LRT
Taok3	-0.132966783	6.991566494	2.210830839	0.137044846	0.553151974	pseudobulk	edgeR	LRT
Porcn	0.196309294	6.000873066	2.210749587	0.137052064	0.553151974	pseudobulk	edgeR	LRT
Pink1	-0.217405679	5.556295842	2.210442233	0.13707937	0.553151974	pseudobulk	edgeR	LRT
A630089N07Rik	-0.140710588	6.717186666	2.209710727	0.137144385	0.553151974	pseudobulk	edgeR	LRT
Ypel3	-0.177098885	6.863756048	2.209599959	0.137154233	0.553151974	pseudobulk	edgeR	LRT
Sec62	-0.157777777	6.452655113	2.208978588	0.137209491	0.553151974	pseudobulk	edgeR	LRT
Chp1	0.163591444	6.436053063	2.206555368	0.137425224	0.553502932	pseudobulk	edgeR	LRT
Celf4	-0.123391028	8.831078125	2.20334899	0.137711263	0.553502932	pseudobulk	edgeR	LRT
Rbm39	0.116808383	9.166646835	2.202987169	0.137743583	0.553502932	pseudobulk	edgeR	LRT
Wdr47	-0.126465518	6.545582202	2.200662242	0.13795146	0.553502932	pseudobulk	edgeR	LRT
Abi1	-0.128422446	6.8664575	2.20033879	0.137980409	0.553502932	pseudobulk	edgeR	LRT
Grm7	-0.152248359	9.560111573	2.199129975	0.138088657	0.553502932	pseudobulk	edgeR	LRT
Rnf157	0.122739288	7.297938806	2.198602584	0.138135914	0.553502932	pseudobulk	edgeR	LRT
Vps35	-0.141306786	6.474347954	2.192229775	0.138708386	0.555314752	pseudobulk	edgeR	LRT
Trpc4ap	-0.118991927	6.704112392	2.177273506	0.140062397	0.560249586	pseudobulk	edgeR	LRT
Cox4i1	-0.206155969	6.591241279	2.170649727	0.140666791	0.561728996	pseudobulk	edgeR	LRT
Zfp827	0.130804102	6.789423574	2.168812707	0.140834931	0.561728996	pseudobulk	edgeR	LRT
Dars	-0.162008228	5.902007549	2.16635899	0.141059868	0.561728996	pseudobulk	edgeR	LRT
Efr3b	0.121239095	7.555365483	2.163964132	0.141279799	0.561728996	pseudobulk	edgeR	LRT
Tjp1	0.111040893	8.824364989	2.163715404	0.141302663	0.561728996	pseudobulk	edgeR	LRT
Scd2	-0.162173958	5.832067664	2.163634794	0.141310073	0.561728996	pseudobulk	edgeR	LRT
Brsk1	0.165817336	6.113265346	2.162088231	0.14145234	0.561728996	pseudobulk	edgeR	LRT
Dcun1d2	0.147525714	6.460192123	2.161047902	0.14154813	0.561728996	pseudobulk	edgeR	LRT
Wdr26	-0.157362909	6.586415179	2.160351738	0.141612271	0.561728996	pseudobulk	edgeR	LRT
Max	0.156159151	6.060446325	2.159951446	0.141649166	0.561728996	pseudobulk	edgeR	LRT
Eml1	-0.191716249	5.962668386	2.157337549	0.141890359	0.561981636	pseudobulk	edgeR	LRT
Snap25	0.073865142	9.807214464	2.156623071	0.141956366	0.561981636	pseudobulk	edgeR	LRT
Atp5pb	0.136856617	6.987897838	2.153074562	0.14228471	0.562159573	pseudobulk	edgeR	LRT
Bbx	0.156533594	6.863322154	2.152518901	0.142336202	0.562159573	pseudobulk	edgeR	LRT
Pparg	0.15349208	6.57067094	2.152190247	0.142366668	0.562159573	pseudobulk	edgeR	LRT
Rpl17	-0.199208851	5.940677343	2.146682939	0.142878283	0.563697569	pseudobulk	edgeR	LRT
Cltc	0.100629407	8.142465628	2.14291384	0.143229615	0.564601113	pseudobulk	edgeR	LRT
Rasal2	0.096913786	9.19587043	2.139120817	0.143584159	0.565102161	pseudobulk	edgeR	LRT
