gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type	cell_type	perturbation	condition
Elavl3	-0.193523762910742	6.41176098650755	0.505401598640425	0.477136273236461	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
P4htm	0.203444607580152	6.25132149056863	0.504789600485463	0.477403139268752	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp1	-0.234314629369387	6.10031696769695	0.504268134712266	0.477630720180587	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tpt1	0.202122852437995	6.05055846977455	0.503749006411793	0.4778574568486	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Srrm1	-0.12436717668866	7.59255235137006	0.503531779081605	0.477952386117313	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rpl9	-0.200661523494365	6.47322555914584	0.503105007222715	0.478138976928651	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Son	0.120437590193101	8.21979080412745	0.502849397160567	0.478250790303161	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc16a2	0.173961014574594	7.26059204179123	0.501795611284265	0.478712206951964	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ece1	-0.238259352230479	5.90873147888227	0.500998656250069	0.479061649678303	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Mgat4a	0.219256850157847	6.00984994041624	0.500119389050148	0.47944766837496	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sun1	-0.151218703623442	6.9963346957958	0.499408696140293	0.479760051238391	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ppp6c	0.195312997272394	6.24893477359927	0.497513964898889	0.480594505852735	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ints8	-0.208662085539749	6.1119740138601	0.497164954897244	0.480748472125818	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Trpm3	-0.268137356443698	7.09414336550369	0.497084757809347	0.48078386262062	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dync1h1	-0.117104426236103	7.87931002788537	0.494951455628204	0.481726848239134	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atp6v0b	-0.128013237093666	7.79150386540479	0.494949319228272	0.481727794116158	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lars2	-0.16611939786171	6.88237007937537	0.494707755087852	0.48183476473659	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kcnq2	-0.137006813142377	7.45475413137996	0.494166660497466	0.482074516622879	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dnm2	-0.168872562281882	6.68022985099677	0.493392958837966	0.482417674564338	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ncor1	-0.118393886440177	7.6897147523931	0.492655805791314	0.482744996183048	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Alcam	-0.255375744033095	7.39380188119576	0.492125573503472	0.482980663882352	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Chd9	-0.0844580629142141	9.13221805348291	0.490612149180514	0.48365436574548	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lingo1	-0.129048648436797	7.42457550309233	0.489612586477485	0.484100171642201	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stx3	-0.232985566101647	5.95470363929081	0.488224906124234	0.484720203432963	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ttc27	-0.216169298423509	5.9877175913628	0.48820149984266	0.484730672876066	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cct8	0.230114225719986	6.01003340076181	0.487729655414622	0.484941804818005	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Golga3	-0.211582498027558	6.19307761502148	0.487316596943341	0.485126757102614	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tcf25	-0.166807275748832	6.82558256669048	0.487303574788822	0.485132589836593	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Scaf1	0.202817939951596	6.03911760810346	0.487184746137206	0.485185819557548	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dzip1	0.152720539804699	6.95398131601102	0.486785341762509	0.485364804965356	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pclo	0.101846832194875	9.50048259885837	0.486660238751941	0.485420889933304	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ccdc47	-0.209197170239003	6.18608450526078	0.485624433262533	0.48588566430433	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ppp5c	-0.235392625523814	5.91646931555166	0.485431958200849	0.485972110562679	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pdzd2	-0.107432727850941	8.7020172017048	0.485138963478668	0.486103752065379	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Trim24	0.236937370743426	5.77552656970936	0.483883103044466	0.486668675384561	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tada2a	-0.178926495358384	6.52171015656289	0.483307621937023	0.48692790743857	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stx17	-0.237770411613117	6.08024792164115	0.483159297566402	0.486994758956128	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fntb	0.217927943780812	5.97094775214478	0.483077496081435	0.487031634347585	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Adcy3	-0.226727973336064	6.11065586282187	0.48292319096759	0.487101206345501	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Esyt2	-0.111757840067433	7.99630696729024	0.482775877675845	0.487167641301085	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Peak1	-0.107760746677366	8.07900595165314	0.482626502280031	0.48723502156697	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lrrcc1	-0.187716949055508	6.34019834907311	0.482033235932704	0.487502784914955	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atg10	-0.169598774148765	6.75562333186373	0.480969883042459	0.487983327621407	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Armh4	-0.241942105489074	5.90311275357847	0.480893396939937	0.488017922988555	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atrnl1	-0.0993495379477371	9.81267976514591	0.480813816278545	0.488053922378213	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ddx5	0.113058438002347	7.9828932867133	0.480670848652046	0.488118606803	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Babam2	-0.143085432147233	7.56216569453567	0.479919817774402	0.488458638118102	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
D630045J12Rik	-0.203948878510794	6.31519674965408	0.479126919268111	0.488818052666635	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Nxph1	-0.321952168877566	6.46974382289285	0.47872299811975	0.489001316051234	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sos1	-0.158816463265266	6.93197443821151	0.478482389582762	0.48911053708409	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rundc3b	0.136522400447875	7.03174578109785	0.477490125464747	0.489561391504336	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rpl3	0.171354650781515	6.44342125238132	0.477412286541728	0.489596788399967	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pan3	-0.140957761665755	7.60612431082317	0.477116567590027	0.489731304121293	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Sucla2	-0.185201999701825	6.35735902273914	0.4766536804017	0.489941984489044	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Resp18	-0.256012577834416	6.0193336830109	0.476609416036798	0.489962139065933	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Upp2	0.127505766575383	8.05911094849808	0.476570337007988	0.489979933789457	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Klhl12	-0.209532864516641	6.0664255253522	0.476465878683701	0.490027504410875	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hip1	-0.22967046516463	6.16639066187455	0.476212220187691	0.490143053275135	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stim1	-0.170109086872437	6.79055814093348	0.475930993977727	0.490271213154508	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Atp2c1	-0.105439615909522	8.0218650548703	0.475244035843563	0.490584507557556	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Calm1	-0.123592102254319	7.86761091706944	0.475031542092914	0.490681485191859	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gpc6	-0.180624285696845	9.95078203139389	0.474387833999977	0.490975455266926	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Herc4	-0.132629016476748	7.6369556082831	0.474345882323945	0.490994624059509	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Prickle2	0.0889929404909447	9.80322420089504	0.474102718710881	0.491105756348035	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Actr1b	-0.201516184671437	6.33345847391989	0.473234822848912	0.491502750860768	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Plcb4	0.151522671160996	7.64883605207078	0.472279358203913	0.49194042193093	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Spock2	0.132732200693151	7.15113116670964	0.471809965351778	0.492155676220666	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Syp	-0.142777711148996	7.08048405647156	0.471326109781259	0.492377727843781	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gm43713	-0.16332728649818	6.68199012830309	0.470615469690035	0.492704159914363	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Frmd3	-0.243583188188531	5.96442416090333	0.470349604262843	0.492826378203161	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ubr4	-0.168720698603081	6.60304305067277	0.469013890365186	0.493441175183358	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Dnajc5	0.174185641013528	6.59196076688042	0.468982198061802	0.493455778003072	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Aco2	0.147885615648497	6.85860552112269	0.468861660503581	0.493511324552026	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Phf8	-0.19095221642252	6.48722478986751	0.468465533744283	0.493693942997875	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp831	0.20415228183077	6.12276223136484	0.467527727392014	0.494126733549677	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Slc35f4	0.0922340526088644	9.06225730755749	0.466779677748203	0.494472409765627	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pip5k1a	0.148047340331299	7.1644505572168	0.466621278215325	0.494545658836544	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cdc42	0.129035496964038	7.20650524953839	0.46611505429504	0.494779875473595	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ano4	0.101940303268856	9.22202664829434	0.465222031073452	0.495193509061592	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tiam1	-0.132146719205265	7.81397436229805	0.464852480389887	0.495364849019956	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Per1	-0.23822576734932	6.03673403009091	0.464435682522186	0.495558214606267	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Scaf11	0.202427531597744	6.14447850788712	0.46442329840826	0.495563961928239	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pbrm1	-0.165718964269079	6.75521850214135	0.464362364920028	0.495592242079696	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pik3r1	0.148934173304074	6.94774821788156	0.464225448938539	0.495655796765851	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gpatch2	-0.176942240384526	6.63844427535334	0.464096304323231	0.495715756659058	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Psma3	0.147242474691974	6.897810959478	0.463861328070319	0.495824883918458	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Upf2	-0.190299430529342	6.48324663888504	0.46357690477436	0.49595702942838	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Vps37a	-0.182645879819806	6.47647100266213	0.46268731141317	0.496370725467912	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Comt	-0.228575794425954	6.14770020693861	0.462343829374039	0.49653061386542	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fez1	-0.162564972097599	6.68454016727914	0.461869472251866	0.496751566516806	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kpna4	0.17689648747478	6.63740851952149	0.460705264843927	0.497294551079779	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tubb4a	-0.18508920297489	6.33008576220116	0.460499579962303	0.497390586355281	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rufy2	-0.133793888223168	7.28959680746326	0.460084878426713	0.497584307807201	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
4930402H24Rik	0.0933144026070238	8.88275628512423	0.459113632568688	0.498038509721685	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Epha7	-0.120479440041161	8.88338720734094	0.45908936752301	0.498049866213681	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Kdm6a	0.145464826763796	6.7909683645683	0.458817476167127	0.498177146369256	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Hmgcll1	-0.137107848605725	7.47748505460926	0.458440294314052	0.498353807159706	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Lpin2	-0.158221456335488	6.77011541505595	0.458078491363489	0.498523364552993	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tshz2	0.270527094043457	9.3378338891349	0.458071824958459	0.498526489650953	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Unc5a	0.217755527881674	6.05251803427934	0.458068969835036	0.49852782809468	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gnal	0.224931844189223	6.03155556492086	0.457713830728828	0.498694360009864	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
D5Ertd579e	-0.140083830939244	7.07197685229065	0.457103511129628	0.498980771336089	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Zfp280c	0.153261371529465	6.66868894788574	0.455724200009064	0.499629083327119	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Cdc14b	-0.194254202701159	6.51235294710789	0.455626385477661	0.499675112913478	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ptp4a2	-0.213213776809801	5.98205591461921	0.455043808583127	0.499949411158546	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Camk1d	-0.0922395736338981	9.24054717873194	0.45469143021765	0.500115447652522	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Plekha5	-0.0817783891931705	9.31809737960718	0.454623131572927	0.500147639989335	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Ktn1	-0.114842868424072	8.03188823053401	0.454545690655141	0.500184145761395	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Bcr	-0.191295033267799	6.39644896193581	0.454161264066162	0.500365432053008	0.957637190532074	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Myrip	-0.126261024547614	7.91581933900187	0.452518153958074	0.501141542679391	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Pdgfc	-0.207392825163603	6.49031000911639	0.451289183191385	0.501723376801915	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Plaa	-0.177956387350721	6.54943077466995	0.451017090002949	0.501852349888346	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rtl4	-0.166992098053018	8.32291956842145	0.45088859514609	0.501913276507875	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Spen	-0.203635439564363	6.26349278419153	0.450490131064836	0.502102290804016	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Etfa	0.190837036450885	6.06733582018102	0.450400123617971	0.502145003270012	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Tbcd	0.152549208589442	6.7179234213945	0.449736605121512	0.502460062924887	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Chka	-0.137923600771408	7.42215003419823	0.449656809866255	0.502497974941109	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Stx1a	0.17057950364812	6.4761877547658	0.449313735092026	0.502661030888009	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rabep1	-0.113348304676771	7.70387890258749	0.448829208305714	0.502891469639995	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Egfem1	-0.2442526874027	10.0992566938583	0.448420308290743	0.503086080898219	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Herpud2	0.191148197084243	6.28734637403766	0.447577927135224	0.503487407938764	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Gnao1	-0.0912308242959725	8.60792905311539	0.446788674209094	0.503863920019672	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Rock2	0.10806016717666	8.76991155676244	0.446737817308261	0.503888197735985	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Srsf5	-0.098738104230379	8.37881997678861	0.446653654959171	0.503928378969514	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fam98a	0.167469744594075	6.60883984503188	0.445474729399688	0.504491804197513	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Abca3	-0.158032084284716	6.72902768612153	0.444817051704185	0.504806586156244	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Haghl	-0.154785065006494	7.49890636116415	0.444603440619979	0.504908898417555	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
Fubp1	-0.116281258717792	7.78667344400812	0.444339458550925	0.505035385686943	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
9330159F19Rik	-0.207116310723902	6.09718883557741	0.443852641044575	0.505268787157725	0.957894965600489	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO
