gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Apbb3	0.091819235	5.033844427	2.617752167	0.105674042	0.314981239	pseudobulk	edgeR	LRT
Fut8	0.049595971	7.704847964	2.615491642	0.105824722	0.315276219	pseudobulk	edgeR	LRT
Selenoi	0.091935551	5.378794464	2.602871932	0.106670259	0.31671847	pseudobulk	edgeR	LRT
Dgkd	-0.070560875	6.333969864	2.601874007	0.106737436	0.31671847	pseudobulk	edgeR	LRT
Ppp1r13b	0.070274337	6.433814002	2.600582836	0.106824423	0.316885476	pseudobulk	edgeR	LRT
Abcc8	-0.104195691	4.675369102	2.599607006	0.106890217	0.316952557	pseudobulk	edgeR	LRT
A930015D03Rik	0.059101212	6.742466943	2.595187675	0.107188742	0.317632455	pseudobulk	edgeR	LRT
2610008E11Rik	0.098273897	5.410374483	2.594544472	0.107232266	0.317722821	pseudobulk	edgeR	LRT
Mtmr12	0.065173718	6.638043447	2.593406338	0.107309329	0.317842953	pseudobulk	edgeR	LRT
Cdc42se2	-0.065427624	6.358124315	2.592856098	0.107346608	0.317907096	pseudobulk	edgeR	LRT
Brd1	0.075676988	6.121762077	2.590414709	0.107512182	0.318358782	pseudobulk	edgeR	LRT
Zup1	0.078983145	5.915659679	2.589352178	0.107584331	0.318533742	pseudobulk	edgeR	LRT
Rars2	-0.072001627	5.959965005	2.588412045	0.107648212	0.318645502	pseudobulk	edgeR	LRT
Kif2a	-0.064831744	6.607484465	2.587844556	0.107686793	0.318721015	pseudobulk	edgeR	LRT
Adam22	-0.044085051	8.638861153	2.585308269	0.107859407	0.319154429	pseudobulk	edgeR	LRT
Gabpb1	0.089469046	5.169486195	2.584017827	0.107947349	0.319298412	pseudobulk	edgeR	LRT
Gpatch1	-0.099643948	4.756876122	2.583264664	0.107998712	0.31940996	pseudobulk	edgeR	LRT
Nup210	-0.09097295	5.138469134	2.580630342	0.108178576	0.319749644	pseudobulk	edgeR	LRT
Insig2	0.107759741	4.538495997	2.571329508	0.108816244	0.321097761	pseudobulk	edgeR	LRT
Lsm14a	0.091117226	5.338855767	2.570275788	0.108888747	0.321210391	pseudobulk	edgeR	LRT
Vps39	-0.09251752	5.175164663	2.562647462	0.109415216	0.322466767	pseudobulk	edgeR	LRT
Mpc1	-0.076400371	5.952026875	2.560481822	0.109565186	0.322791721	pseudobulk	edgeR	LRT
C530008M17Rik	0.080749721	5.619417493	2.557358937	0.109781845	0.323351888	pseudobulk	edgeR	LRT
Pold3	-0.105604475	5.072631824	2.556979104	0.109808229	0.323390538	pseudobulk	edgeR	LRT
Csnk2a1	0.064362124	6.277994918	2.555454606	0.109914194	0.323546308	pseudobulk	edgeR	LRT
Ero1lb	0.08835685	5.297435583	2.550932237	0.110229197	0.324278433	pseudobulk	edgeR	LRT
Asb3	0.065886515	6.619682528	2.549283735	0.11034427	0.324498917	pseudobulk	edgeR	LRT
Nxf1	0.096829647	5.023390705	2.54859773	0.110392195	0.324561571	pseudobulk	edgeR	LRT
B230307C23Rik	0.076254287	5.704317002	2.548166812	0.110422311	0.324610977	pseudobulk	edgeR	LRT
Abhd2	0.072447183	6.095293061	2.546204001	0.110559602	0.324897072	pseudobulk	edgeR	LRT
Rbis	-0.099715599	4.689345608	2.545753179	0.110591162	0.324950656	pseudobulk	edgeR	LRT
Mapk1ip1	-0.076440127	5.627542964	2.543927641	0.110719061	0.325208902	pseudobulk	edgeR	LRT
Xrn1	0.05635616	6.826496507	2.543085935	0.110778086	0.325303906	pseudobulk	edgeR	LRT
Vps35	0.074573113	5.893601649	2.539734597	0.111013445	0.32591655	pseudobulk	edgeR	LRT
Dph6	-0.070302223	6.357589009	2.538355592	0.11111045	0.326122813	pseudobulk	edgeR	LRT
Smurf1	0.057895987	6.884082201	2.536141807	0.111266372	0.326462578	pseudobulk	edgeR	LRT
Taf1	0.09273777	5.488359045	2.530452075	0.111668219	0.327484008	pseudobulk	edgeR	LRT
Gfm2	0.090980874	5.378798854	2.525508382	0.112018673	0.328314345	pseudobulk	edgeR	LRT
Adora1	0.074848236	5.802176417	2.524443518	0.112094319	0.328496571	pseudobulk	edgeR	LRT
Utp4	0.10120576	4.982977746	2.522258553	0.11224971	0.328833396	pseudobulk	edgeR	LRT
Ip6k2	0.08302596	5.577347374	2.513565848	0.112870276	0.330214959	pseudobulk	edgeR	LRT
Cox6c	0.090774859	4.99371708	2.508483329	0.113234864	0.331082992	pseudobulk	edgeR	LRT
Plcb4	0.065202841	7.764914737	2.508167365	0.113257572	0.331094426	pseudobulk	edgeR	LRT
Dnajc27	0.093985048	5.057658289	2.508051083	0.11326593	0.331094426	pseudobulk	edgeR	LRT
Tbl1x	0.059295551	6.82302493	2.506086449	0.113407251	0.331407824	pseudobulk	edgeR	LRT
Iqsec2	-0.048863219	7.409210314	2.503382263	0.113602087	0.331758909	pseudobulk	edgeR	LRT
R3hcc1l	-0.100326844	4.821041519	2.501844138	0.113713073	0.332003507	pseudobulk	edgeR	LRT
Mical3	-0.054825733	7.532322282	2.498953594	0.113921969	0.332330444	pseudobulk	edgeR	LRT
Slc3a2	0.081812866	5.58358466	2.495644334	0.114161645	0.332755405	pseudobulk	edgeR	LRT
Uchl5	-0.101142077	4.639324295	2.491315671	0.114475992	0.333491199	pseudobulk	edgeR	LRT
Tank	0.079358467	5.664876437	2.488434373	0.11468576	0.33395256	pseudobulk	edgeR	LRT
Hnrnpk	0.080864051	5.615589203	2.485178554	0.114923305	0.334364347	pseudobulk	edgeR	LRT
Sgpl1	-0.094639204	4.909629792	2.485045414	0.114933031	0.334364347	pseudobulk	edgeR	LRT
Pdzd2	0.05338404	8.118171371	2.481183799	0.115215505	0.334946364	pseudobulk	edgeR	LRT
Dot1l	0.078137415	5.846484322	2.472953107	0.115820135	0.336183073	pseudobulk	edgeR	LRT
Hdgfl2	-0.0958156	5.265424257	2.466023225	0.116331924	0.337186967	pseudobulk	edgeR	LRT
Eml4	-0.058497527	7.043523994	2.461655846	0.116655747	0.337792083	pseudobulk	edgeR	LRT
Coro2b	0.067188424	6.282221083	2.461526343	0.116665365	0.337792083	pseudobulk	edgeR	LRT
Slc9a7	0.063602228	6.937188906	2.459669838	0.116803331	0.338111258	pseudobulk	edgeR	LRT
Cdk13	0.057815937	7.5739797	2.458146913	0.116916642	0.338318776	pseudobulk	edgeR	LRT
Unc5a	-0.075724795	5.800308479	2.457659813	0.11695291	0.338383568	pseudobulk	edgeR	LRT
Jak1	-0.062112143	6.428872147	2.457137256	0.116991831	0.338415873	pseudobulk	edgeR	LRT
Grsf1	0.117610901	4.631752585	2.455232516	0.117133823	0.338689245	pseudobulk	edgeR	LRT
Scarb2	0.094111074	5.487718976	2.455030675	0.11714888	0.338689245	pseudobulk	edgeR	LRT
Ghr	-0.076858909	5.658213911	2.452538977	0.117334941	0.339086577	pseudobulk	edgeR	LRT
Nmd3	-0.085684708	5.272028571	2.447634816	0.1177021	0.339946194	pseudobulk	edgeR	LRT
Rsrc2	0.072011099	5.987133289	2.446097808	0.117817433	0.340198709	pseudobulk	edgeR	LRT
Golga4	0.06673576	6.390269999	2.445400168	0.117869823	0.3402694	pseudobulk	edgeR	LRT
Mdm4	0.059816958	6.646585982	2.43986951	0.118286065	0.341147924	pseudobulk	edgeR	LRT
Adam18	0.080945984	5.580640084	2.43690419	0.118509907	0.341510764	pseudobulk	edgeR	LRT
Cope	-0.086951122	5.153871314	2.436531774	0.118538053	0.341530299	pseudobulk	edgeR	LRT
Gm36975	0.087369037	5.07088541	2.436443865	0.118544698	0.341530299	pseudobulk	edgeR	LRT
Stk39	-0.054354106	7.966817575	2.435965819	0.118580839	0.341594065	pseudobulk	edgeR	LRT
Dcaf10	-0.080844588	5.358026656	2.4325684	0.118838045	0.342041708	pseudobulk	edgeR	LRT
Vti1a	-0.047270616	8.12893097	2.432431163	0.118848448	0.342041708	pseudobulk	edgeR	LRT
Exoc6b	-0.039240212	8.580064845	2.429773052	0.119050133	0.342420087	pseudobulk	edgeR	LRT
Ikbkb	0.092833205	5.029682517	2.423139731	0.119555093	0.343588797	pseudobulk	edgeR	LRT
Foxred1	-0.099629159	4.903517907	2.420074874	0.119789205	0.344058864	pseudobulk	edgeR	LRT
Ints2	0.105999982	4.547824102	2.418738209	0.119891466	0.344271479	pseudobulk	edgeR	LRT
Ammecr1	-0.073708131	6.003650073	2.411416736	0.12045331	0.345396752	pseudobulk	edgeR	LRT
Frs2	0.068377823	6.01327225	2.41070182	0.120508329	0.345473265	pseudobulk	edgeR	LRT
Fxr2	0.087164428	5.351022574	2.406287227	0.120848682	0.34596092	pseudobulk	edgeR	LRT
Zfp523	0.076081878	5.709341828	2.403533389	0.121061535	0.346326317	pseudobulk	edgeR	LRT
Ptov1	0.075805494	5.763171494	2.402708627	0.121125364	0.34646827	pseudobulk	edgeR	LRT
Ift20	-0.08550018	5.192378853	2.401883606	0.121189251	0.346569706	pseudobulk	edgeR	LRT
Cox7b	0.092054353	5.028560593	2.401465848	0.121221615	0.346617574	pseudobulk	edgeR	LRT
Cfdp1	-0.08424576	5.220425683	2.401300614	0.121234418	0.346617574	pseudobulk	edgeR	LRT
Ankle2	0.091779043	5.065916907	2.395516949	0.121683519	0.347657014	pseudobulk	edgeR	LRT
Mettl23	-0.098939539	4.685276672	2.386483834	0.122388633	0.349180628	pseudobulk	edgeR	LRT
Jph4	0.064576865	6.275985797	2.385323373	0.122479546	0.349399125	pseudobulk	edgeR	LRT
Cluap1	-0.114652001	4.531540932	2.384325303	0.122557796	0.349581454	pseudobulk	edgeR	LRT
Fam3c	-0.104227052	4.532533206	2.380175837	0.122883715	0.350347174	pseudobulk	edgeR	LRT
Ccar1	0.064419935	6.271310777	2.379203806	0.122960201	0.350483286	pseudobulk	edgeR	LRT
Ywhah	0.056612343	6.83306966	2.377237598	0.123115079	0.350596895	pseudobulk	edgeR	LRT
Fbxl4	-0.077425294	5.476398042	2.369104026	0.123758063	0.352222266	pseudobulk	edgeR	LRT
Ago1	0.094793292	5.301924268	2.368061237	0.123840768	0.352375395	pseudobulk	edgeR	LRT
Rlim	0.09386157	4.75411026	2.367380887	0.123894761	0.352487894	pseudobulk	edgeR	LRT
Cep70	-0.068014237	6.079633498	2.365211001	0.124067137	0.35289589	pseudobulk	edgeR	LRT
Rgs7bp	-0.039845	8.681376817	2.364339387	0.124136453	0.352977292	pseudobulk	edgeR	LRT
Nucks1	0.098609222	4.857780777	2.361157508	0.124389862	0.353380318	pseudobulk	edgeR	LRT
Rasa2	-0.064496139	6.158497645	2.36056046	0.124437475	0.353413444	pseudobulk	edgeR	LRT
Gm29514	-0.0913135	5.00295652	2.357402575	0.124689648	0.354005945	pseudobulk	edgeR	LRT
Arhgap39	-0.050963965	7.160777156	2.350889098	0.125211575	0.354950508	pseudobulk	edgeR	LRT
Cemip	-0.086197855	6.046904533	2.349298481	0.125339401	0.355147721	pseudobulk	edgeR	LRT
Atp5j	0.095273128	4.965045849	2.349020505	0.125361754	0.35516979	pseudobulk	edgeR	LRT
Frmd3	0.068756769	6.172355894	2.346445738	0.125569016	0.355633039	pseudobulk	edgeR	LRT
Pogz	0.068867512	5.943307552	2.337293533	0.126308834	0.357230448	pseudobulk	edgeR	LRT
Cnep1r1	-0.098991241	4.615522458	2.335641735	0.126442873	0.357319441	pseudobulk	edgeR	LRT
Pms2	-0.099895264	4.51518957	2.333477089	0.126618767	0.357650716	pseudobulk	edgeR	LRT
2900026A02Rik	0.069211859	6.238724652	2.332067306	0.126733469	0.357850353	pseudobulk	edgeR	LRT
Actn4	0.07105713	5.914517872	2.331732753	0.126760706	0.357862032	pseudobulk	edgeR	LRT
Rbm10	0.082706852	5.353177856	2.329112187	0.126974277	0.358255396	pseudobulk	edgeR	LRT
Smad2	-0.080529867	5.413110003	2.328489648	0.127025072	0.358341783	pseudobulk	edgeR	LRT
Klhl28	-0.10533573	4.752603262	2.327461682	0.127108996	0.358453391	pseudobulk	edgeR	LRT
Ern1	-0.09861575	4.766739513	2.327399015	0.127114114	0.358453391	pseudobulk	edgeR	LRT
Brox	-0.090828868	4.943710138	2.323822012	0.127406638	0.358961394	pseudobulk	edgeR	LRT
Kif3c	0.076775487	5.746593164	2.323602217	0.127424637	0.358970629	pseudobulk	edgeR	LRT
Sos1	0.064279788	6.175873527	2.321892514	0.127564741	0.359199332	pseudobulk	edgeR	LRT
Kdm2a	0.064170441	6.697937721	2.32152972	0.127594493	0.359241624	pseudobulk	edgeR	LRT
Zfp438	0.097470524	4.894747507	2.31745504	0.127929178	0.359851539	pseudobulk	edgeR	LRT
Nlgn1	-0.035605026	12.12568099	2.314144755	0.128201796	0.360493635	pseudobulk	edgeR	LRT
Eif3m	0.094993738	4.764500799	2.31051154	0.128501755	0.361087265	pseudobulk	edgeR	LRT
Emb	0.075495475	5.688029001	2.306621686	0.128823768	0.361825337	pseudobulk	edgeR	LRT
Cxxc4	0.075591426	5.672308363	2.305867157	0.128886334	0.361959374	pseudobulk	edgeR	LRT
Jpx	-0.083668593	5.325731975	2.30488918	0.128967479	0.362103853	pseudobulk	edgeR	LRT
Akap8l	0.044080988	7.975143676	2.304469683	0.129002303	0.362129529	pseudobulk	edgeR	LRT
Snx6	-0.087585056	5.124022209	2.3017007	0.129232429	0.362621176	pseudobulk	edgeR	LRT
Rnf114	-0.091860223	4.861964691	2.301476588	0.129251075	0.362621176	pseudobulk	edgeR	LRT
Atp11b	-0.053602843	7.160745741	2.298421266	0.129505571	0.363196473	pseudobulk	edgeR	LRT
Bbs9	0.05383015	6.856181673	2.298193884	0.129524533	0.363207881	pseudobulk	edgeR	LRT
Coq10b	-0.09806373	4.793316618	2.297378363	0.129592568	0.363356878	pseudobulk	edgeR	LRT
1700019D03Rik	-0.085477616	5.376005105	2.296599598	0.129657574	0.363455562	pseudobulk	edgeR	LRT
4930452B06Rik	-0.106512265	4.555300504	2.296275029	0.129684677	0.363489753	pseudobulk	edgeR	LRT
Hps5	0.091345432	4.835258657	2.296044282	0.12970395	0.36350199	pseudobulk	edgeR	LRT
Nefl	0.079002314	5.624117005	2.295194858	0.129774923	0.363617317	pseudobulk	edgeR	LRT
Cttn	-0.09291047	4.846050288	2.293808024	0.129890893	0.363816843	pseudobulk	edgeR	LRT
4931406P16Rik	-0.072816601	5.975978496	2.292967259	0.129961256	0.36395549	pseudobulk	edgeR	LRT
Asph	0.061627129	6.80242028	2.292046209	0.130038387	0.364104497	pseudobulk	edgeR	LRT
Ptms	0.067591089	5.937451345	2.289266526	0.130271472	0.364589677	pseudobulk	edgeR	LRT
Dcp1b	-0.082079273	5.452733974	2.287062548	0.130456615	0.364898434	pseudobulk	edgeR	LRT
Gmcl1	0.061058031	6.370899598	2.28586011	0.130557747	0.365139428	pseudobulk	edgeR	LRT
0610010F05Rik	-0.055511924	7.031758501	2.282702402	0.130823748	0.365715589	pseudobulk	edgeR	LRT
Iqsec1	0.041319132	8.8516132	2.281627182	0.13091446	0.365890524	pseudobulk	edgeR	LRT
Nit1	0.095011982	4.958745226	2.281604972	0.130916335	0.365890524	pseudobulk	edgeR	LRT
Zzz3	-0.061454177	6.212490502	2.270026354	0.131897659	0.367916315	pseudobulk	edgeR	LRT
Gas2	-0.063717183	6.128476792	2.269288611	0.131960463	0.368007307	pseudobulk	edgeR	LRT
Nufip1	-0.103636011	4.588157285	2.268051898	0.132065819	0.368174801	pseudobulk	edgeR	LRT
Upf3b	0.096970849	4.645654359	2.266597803	0.132189813	0.368394125	pseudobulk	edgeR	LRT
Zbtb25	-0.097836718	4.933800734	2.266201927	0.132223593	0.368446157	pseudobulk	edgeR	LRT
Glrx3	-0.086597951	5.11085539	2.265867719	0.132252118	0.368483536	pseudobulk	edgeR	LRT
Cog2	0.092188648	4.90692372	2.265514586	0.132282267	0.368525428	pseudobulk	edgeR	LRT
Gpx4	0.093616563	4.757264716	2.263976262	0.132413688	0.368765164	pseudobulk	edgeR	LRT
Slc6a7	-0.065967281	6.270423414	2.263290559	0.132472315	0.368886309	pseudobulk	edgeR	LRT
Ddb1	0.093871672	5.03708974	2.260726958	0.13269176	0.369305871	pseudobulk	edgeR	LRT
Mcc	0.061886387	6.174977708	2.258754598	0.13286087	0.36961187	pseudobulk	edgeR	LRT
Chmp4b	0.088337032	5.059906615	2.25865646	0.132869291	0.36961187	pseudobulk	edgeR	LRT
Znrf1	0.049105712	7.087616977	2.257943073	0.13293052	0.369613539	pseudobulk	edgeR	LRT
Chpt1	0.069287132	6.111568741	2.256755139	0.13303255	0.369770743	pseudobulk	edgeR	LRT
Psmd2	0.094509274	4.849367853	2.251224443	0.133508725	0.370882918	pseudobulk	edgeR	LRT
Farsb	-0.06522371	6.295298867	2.249303285	0.133674576	0.371216778	pseudobulk	edgeR	LRT
Cfap36	-0.074487824	5.568239221	2.248554424	0.133739286	0.371227375	pseudobulk	edgeR	LRT
Ptdss1	-0.097792367	5.137846054	2.246610124	0.13390746	0.371440498	pseudobulk	edgeR	LRT
Zmat3	0.081805067	5.426401358	2.24396617	0.134136531	0.371906687	pseudobulk	edgeR	LRT
Snap23	-0.090649997	5.138769382	2.242653411	0.134250431	0.37213786	pseudobulk	edgeR	LRT
Vars	-0.10053487	4.717930487	2.24071741	0.134418602	0.372482478	pseudobulk	edgeR	LRT
Cntnap4	-0.046807336	7.893651046	2.240694674	0.134420579	0.372482478	pseudobulk	edgeR	LRT
Cdc14b	0.072493025	5.577969929	2.2392509	0.134546148	0.372661043	pseudobulk	edgeR	LRT
Gstp1	-0.10163056	4.71291634	2.238341925	0.134625272	0.372753179	pseudobulk	edgeR	LRT
Agap3	0.066417589	5.981360785	2.235719401	0.134853847	0.3731742	pseudobulk	edgeR	LRT
Rbmx	0.096059802	4.98029766	2.233462213	0.135050927	0.373465282	pseudobulk	edgeR	LRT
Papola	0.047399012	7.229821608	2.23255284	0.135130418	0.373515669	pseudobulk	edgeR	LRT
C9orf72	0.085640467	5.057540534	2.232323191	0.1351505	0.373520226	pseudobulk	edgeR	LRT
Map4k5	-0.052861576	7.015585559	2.231726511	0.135202695	0.37355449	pseudobulk	edgeR	LRT
Herpud2	0.064030589	6.277358131	2.231286456	0.135241203	0.373610143	pseudobulk	edgeR	LRT
Hpcal4	0.088042241	5.071381004	2.229069004	0.135435433	0.373977244	pseudobulk	edgeR	LRT
Agrp	0.095394958	4.643691849	2.22869802	0.135467959	0.373982359	pseudobulk	edgeR	LRT
Acbd3	0.091232179	4.910259462	2.228203514	0.135511328	0.374012281	pseudobulk	edgeR	LRT
9430015G10Rik	-0.106223799	4.518333506	2.228004309	0.135528803	0.374012281	pseudobulk	edgeR	LRT
Nfic	0.098764057	4.522320025	2.227813879	0.13554551	0.374012281	pseudobulk	edgeR	LRT
Gosr1	-0.097109365	4.612034662	2.226425115	0.135667424	0.374151792	pseudobulk	edgeR	LRT
Zdhhc8	0.086860027	5.110905291	2.223880472	0.135891127	0.374514595	pseudobulk	edgeR	LRT
Ppia	-0.091910771	4.759498251	2.219915265	0.136240537	0.375223119	pseudobulk	edgeR	LRT
Taok2	0.090786293	5.079986916	2.218329338	0.136380569	0.375468477	pseudobulk	edgeR	LRT
Chic1	0.084024141	5.69057591	2.20930662	0.137180316	0.376858297	pseudobulk	edgeR	LRT
Snapc4	-0.086931693	5.116464452	2.209200979	0.137189711	0.376858297	pseudobulk	edgeR	LRT
Ttll11	0.055751715	7.105632925	2.20786372	0.137308697	0.376950703	pseudobulk	edgeR	LRT
Hecw2	-0.038710289	9.536641821	2.207780567	0.1373161	0.376950703	pseudobulk	edgeR	LRT
Ublcp1	-0.103353672	4.558807416	2.207162478	0.137371139	0.377016906	pseudobulk	edgeR	LRT
Btbd7	-0.058394553	6.620829371	2.203409219	0.137705884	0.377524505	pseudobulk	edgeR	LRT
Ist1	0.08076812	5.472510629	2.202903669	0.137751043	0.377545943	pseudobulk	edgeR	LRT
Boc	-0.098136836	5.004862027	2.200118289	0.138000147	0.378104898	pseudobulk	edgeR	LRT
Pphln1	-0.084700753	5.020003528	2.19906715	0.138094285	0.378236153	pseudobulk	edgeR	LRT
Osbpl2	-0.093799909	5.051416847	2.198371584	0.138156618	0.37832107	pseudobulk	edgeR	LRT
Ppwd1	-0.099519488	4.577360749	2.19697835	0.138281567	0.378620707	pseudobulk	edgeR	LRT
Gabra3	-0.060421109	6.787570472	2.195061509	0.138453682	0.379006852	pseudobulk	edgeR	LRT
Vps45	0.081634765	5.284969977	2.19376995	0.138569788	0.379196979	pseudobulk	edgeR	LRT
Cdc73	0.054989331	6.558496166	2.191371772	0.138785664	0.37961732	pseudobulk	edgeR	LRT
Rprd1b	-0.083773653	5.172426842	2.191156352	0.138805074	0.379627828	pseudobulk	edgeR	LRT
Wwox	-0.055555022	7.846350038	2.188404772	0.139053265	0.380093473	pseudobulk	edgeR	LRT
Dhx15	0.076856769	5.925944518	2.187985211	0.139091153	0.380154424	pseudobulk	edgeR	LRT
Zbtb18	0.092788749	4.85484613	2.187149569	0.139166649	0.380232913	pseudobulk	edgeR	LRT
Aph1a	-0.09642088	4.665950456	2.185820324	0.139286835	0.380433409	pseudobulk	edgeR	LRT
Atf7ip	0.057358185	6.503347728	2.183519015	0.139495187	0.380888111	pseudobulk	edgeR	LRT
Eif4a1	-0.09147737	5.092650353	2.183291628	0.139515793	0.380888111	pseudobulk	edgeR	LRT
Ilrun	-0.079088631	5.441193118	2.182908895	0.139550483	0.380922148	pseudobulk	edgeR	LRT
Vps13d	0.059412096	6.983517865	2.181863056	0.139645328	0.381071096	pseudobulk	edgeR	LRT
Trappc3	-0.10226918	4.521376787	2.178969284	0.139908132	0.381532074	pseudobulk	edgeR	LRT
Ccn2	0.124995512	5.036349607	2.177813484	0.140013254	0.381605365	pseudobulk	edgeR	LRT
Bcl2l1	0.082460709	5.350117624	2.176946586	0.140092158	0.381735085	pseudobulk	edgeR	LRT
Gfra4	-0.092821248	4.989783239	2.175979119	0.140180275	0.381889845	pseudobulk	edgeR	LRT
Grik4	0.054905851	7.739897111	2.173475597	0.140408584	0.382340962	pseudobulk	edgeR	LRT
Sh3glb2	0.069060369	5.717038785	2.172993434	0.140452603	0.382414907	pseudobulk	edgeR	LRT
Jade2	0.091737637	4.933902122	2.172834635	0.140467104	0.382414907	pseudobulk	edgeR	LRT
Enpp2	-0.08886924	4.876837895	2.164379443	0.141241631	0.3840947	pseudobulk	edgeR	LRT
Ttc19	-0.047320223	7.359015412	2.162060498	0.141454893	0.384374589	pseudobulk	edgeR	LRT
Pus10	-0.076994076	5.579493023	2.161690185	0.141488982	0.384424382	pseudobulk	edgeR	LRT
Spg11	0.088920822	4.901247309	2.158254396	0.141805706	0.384990144	pseudobulk	edgeR	LRT
Atg2b	0.073549657	5.549171062	2.157253644	0.141898109	0.385192629	pseudobulk	edgeR	LRT
Prkaa2	-0.058031897	6.495552317	2.153480018	0.14224715	0.385796546	pseudobulk	edgeR	LRT
Prim2	-0.086022196	5.06189126	2.153035674	0.142288313	0.38586527	pseudobulk	edgeR	LRT
Helz	0.054354194	6.666089535	2.152282759	0.142358092	0.385925744	pseudobulk	edgeR	LRT
Fam98a	-0.068419405	5.867711447	2.150854633	0.142490554	0.386125387	pseudobulk	edgeR	LRT
Ddb2	0.083804119	5.227911626	2.150805935	0.142495073	0.386125387	pseudobulk	edgeR	LRT
Ogdhl	-0.085343642	4.939026083	2.148180878	0.142738924	0.386700218	pseudobulk	edgeR	LRT
Fam81a	-0.063236586	6.093621023	2.146333108	0.142910852	0.386950323	pseudobulk	edgeR	LRT
Syn1	0.04828384	7.328704919	2.144753286	0.143058032	0.38722057	pseudobulk	edgeR	LRT
Cul1	0.05614247	6.701815387	2.144434615	0.143087741	0.387257999	pseudobulk	edgeR	LRT
Spred3	0.087891449	5.123812	2.143012512	0.143220405	0.387402061	pseudobulk	edgeR	LRT
Top1	0.047706164	7.338170177	2.134353268	0.144031196	0.388861903	pseudobulk	edgeR	LRT
Arhgap33	-0.08283008	5.21962534	2.126652122	0.14475662	0.390301878	pseudobulk	edgeR	LRT
Mt3	0.100905826	4.73928293	2.121697962	0.145225462	0.391263164	pseudobulk	edgeR	LRT
Hdac11	-0.086518937	5.225052492	2.118338539	0.145544358	0.391750939	pseudobulk	edgeR	LRT
Pde8b	0.05642496	7.09377116	2.115659364	0.145799247	0.392190447	pseudobulk	edgeR	LRT
Gpr137	0.099553439	4.576305106	2.115537089	0.145810892	0.392190447	pseudobulk	edgeR	LRT
Wnk3	-0.103988975	4.557788961	2.114182359	0.14593998	0.392451081	pseudobulk	edgeR	LRT
Carmil2	0.095474107	4.785244161	2.113486357	0.14600635	0.392586265	pseudobulk	edgeR	LRT
Raf1	0.055685938	6.499079012	2.112902243	0.146062077	0.392692804	pseudobulk	edgeR	LRT
Stk38l	-0.089245805	5.219366267	2.109939775	0.146345077	0.393214235	pseudobulk	edgeR	LRT
Pdia6	0.097682326	4.639912555	2.10990341	0.146348555	0.393214235	pseudobulk	edgeR	LRT
Caml	0.082330321	5.057789119	2.109297156	0.146406547	0.393315374	pseudobulk	edgeR	LRT
Flvcr1	-0.097766795	5.131291924	2.104640752	0.146852829	0.393950081	pseudobulk	edgeR	LRT
Pdk3	-0.088935884	4.776433798	2.103799229	0.146933646	0.394123525	pseudobulk	edgeR	LRT
Gmeb1	0.092926624	4.726857588	2.103410987	0.146970949	0.394180223	pseudobulk	edgeR	LRT
Dlgap2	0.033053617	10.41844923	2.102502262	0.147058302	0.39437113	pseudobulk	edgeR	LRT
Gde1	0.072396124	5.720577096	2.100433517	0.147257382	0.394776973	pseudobulk	edgeR	LRT
Prkcz	0.055547959	6.823552562	2.099815116	0.147316951	0.39477976	pseudobulk	edgeR	LRT
Zfr	0.043893112	7.965225884	2.091622499	0.1481087	0.396664541	pseudobulk	edgeR	LRT
4833439L19Rik	0.090423129	4.784035233	2.089818442	0.148283692	0.396935233	pseudobulk	edgeR	LRT
Rragc	0.102628713	4.542324913	2.089741487	0.148291162	0.396935233	pseudobulk	edgeR	LRT
Ap1g1	0.059368092	6.345107035	2.08634342	0.148621425	0.397644661	pseudobulk	edgeR	LRT
Slc35b1	0.096937964	4.706489694	2.085502483	0.148703285	0.397820032	pseudobulk	edgeR	LRT
