gene	logFC	logCPM	LR	PValue	FDR	de_family	de_method	de_type
Ccdc47	-0.088201358	5.528826969	1.053781513	0.304637775	0.682588752	pseudobulk	edgeR	LRT
Dgkd	-0.074900379	7.074799671	1.053772779	0.304639779	0.682588752	pseudobulk	edgeR	LRT
Tmem106b	0.094979585	5.318367173	1.053432598	0.304717851	0.682659553	pseudobulk	edgeR	LRT
Dcaf1	-0.085538977	5.562514201	1.051067987	0.305261248	0.683115386	pseudobulk	edgeR	LRT
Ppp1r13b	0.069999628	6.622107051	1.05025825	0.305447617	0.683115386	pseudobulk	edgeR	LRT
Cacna1d	0.055544967	8.659343778	1.048603978	0.305828823	0.683730103	pseudobulk	edgeR	LRT
Ssh1	-0.115473406	4.734347454	1.048580678	0.305834196	0.683730103	pseudobulk	edgeR	LRT
Tcf20	-0.065565741	7.633791507	1.048203603	0.305921176	0.683812387	pseudobulk	edgeR	LRT
Zswim6	-0.060224675	7.854939046	1.048043667	0.305958078	0.683812387	pseudobulk	edgeR	LRT
Mkln1	0.060887534	7.259347234	1.045822085	0.306471264	0.684277084	pseudobulk	edgeR	LRT
Camk2b	0.069151214	6.895702631	1.045760547	0.306485495	0.684277084	pseudobulk	edgeR	LRT
A430033K04Rik	-0.117481159	4.505653068	1.044100067	0.306869818	0.684810652	pseudobulk	edgeR	LRT
Iars2	-0.088515288	5.353149782	1.042773403	0.307177328	0.685107514	pseudobulk	edgeR	LRT
Cep162	-0.107814903	4.863814626	1.040043976	0.307811244	0.686125012	pseudobulk	edgeR	LRT
Rnf24	-0.074785955	5.971564528	1.037589192	0.308382826	0.68682829	pseudobulk	edgeR	LRT
Sptb	0.068342389	6.62882284	1.037228068	0.308467027	0.686943444	pseudobulk	edgeR	LRT
Gm13052	0.067964269	6.534892687	1.036904693	0.308542453	0.687046469	pseudobulk	edgeR	LRT
Nln	-0.071023639	6.480458195	1.033879558	0.30924921	0.688229459	pseudobulk	edgeR	LRT
Vps13c	-0.062953718	7.151334841	1.03317443	0.30941425	0.688463829	pseudobulk	edgeR	LRT
Rbm18	-0.120436114	4.982929108	1.033056023	0.309441975	0.688463829	pseudobulk	edgeR	LRT
Lama4	-0.131409949	5.099768927	1.032165472	0.309650603	0.688777299	pseudobulk	edgeR	LRT
Retreg2	0.110162505	5.159095976	1.032080246	0.309670578	0.688777299	pseudobulk	edgeR	LRT
Miga2	0.071285789	6.529788704	1.029610528	0.310250161	0.689371866	pseudobulk	edgeR	LRT
Tnpo3	-0.068119689	6.384628222	1.028333529	0.310550395	0.689822437	pseudobulk	edgeR	LRT
Atxn10	0.057336932	7.60415655	1.027944878	0.310641846	0.689960521	pseudobulk	edgeR	LRT
Lamc1	0.082054665	5.559287305	1.024964889	0.311344211	0.690581277	pseudobulk	edgeR	LRT
Pde4dip	0.055305688	8.433906397	1.024487608	0.311456896	0.690594046	pseudobulk	edgeR	LRT
Lrrc58	0.090827287	5.595087513	1.023313256	0.311734383	0.690629995	pseudobulk	edgeR	LRT
Pld3	0.084319974	5.590921957	1.022703505	0.311878587	0.690692508	pseudobulk	edgeR	LRT
Rims3	0.113050884	4.840156814	1.022587083	0.311906131	0.690692508	pseudobulk	edgeR	LRT
Rap1gap	0.075470705	6.080988196	1.022572541	0.311909572	0.690692508	pseudobulk	edgeR	LRT
Gle1	-0.124133996	4.688741848	1.021725046	0.312110172	0.690810451	pseudobulk	edgeR	LRT
Sacm1l	-0.071818823	6.864806732	1.021604291	0.312138769	0.690810451	pseudobulk	edgeR	LRT
Atp8b2	0.075265255	6.282564563	1.021056201	0.312268606	0.690852951	pseudobulk	edgeR	LRT
4930488L21Rik	-0.105760956	4.848389601	1.020656894	0.312363243	0.690852951	pseudobulk	edgeR	LRT
Spag9	0.053066618	8.216091858	1.020101187	0.312495008	0.690934216	pseudobulk	edgeR	LRT
Atxn7l1	0.06080615	7.216846663	1.017774425	0.313047504	0.691911638	pseudobulk	edgeR	LRT
Carmil1	0.061809779	7.287245359	1.017335159	0.313151952	0.692077565	pseudobulk	edgeR	LRT
Atp5o.1	0.109822578	4.683224668	1.016792948	0.313280941	0.692297691	pseudobulk	edgeR	LRT
Ewsr1	0.057914914	7.338228775	1.016292241	0.313400117	0.692496095	pseudobulk	edgeR	LRT
Hivep3	-0.055076217	8.366834445	1.015930093	0.313486352	0.692556729	pseudobulk	edgeR	LRT
Rap1b	-0.11569192	4.948260776	1.015661579	0.31355031	0.692633075	pseudobulk	edgeR	LRT
Camkv	0.073482075	5.940987919	1.01505742	0.313694279	0.692805435	pseudobulk	edgeR	LRT
Ptpru	-0.156248295	5.023577238	1.012936808	0.314200297	0.693288827	pseudobulk	edgeR	LRT
D230025D16Rik	-0.097671747	5.242752926	1.012674627	0.314262933	0.693297166	pseudobulk	edgeR	LRT
Tada2a	0.083677273	5.590867215	1.010158156	0.314864953	0.694081301	pseudobulk	edgeR	LRT
Rbpj	-0.096033839	5.020564622	1.01011255	0.314875877	0.694081301	pseudobulk	edgeR	LRT
Actb	-0.060843021	6.868496857	1.010080627	0.314883524	0.694081301	pseudobulk	edgeR	LRT
Rnmt	-0.097283767	5.419247683	1.009145404	0.315107661	0.694259714	pseudobulk	edgeR	LRT
Ttc17	0.065692293	7.04248599	1.00911214	0.315115637	0.694259714	pseudobulk	edgeR	LRT
Eef2	0.067838796	6.577458589	1.008804338	0.315189453	0.694300918	pseudobulk	edgeR	LRT
Exoc1	-0.076919669	6.12347742	1.008551039	0.315250216	0.694304929	pseudobulk	edgeR	LRT
Cep295	-0.08489759	5.651061074	1.007946517	0.315395293	0.694323176	pseudobulk	edgeR	LRT
Mapre3	-0.062890792	7.332249056	1.007930345	0.315399175	0.694323176	pseudobulk	edgeR	LRT
Rpl3	0.092566648	5.184611878	1.007912769	0.315403395	0.694323176	pseudobulk	edgeR	LRT
Mia2	-0.080851985	5.720564407	1.00777975	0.31543533	0.694323176	pseudobulk	edgeR	LRT
Rsrc1	-0.05883791	7.38258447	1.007018285	0.315618227	0.694444725	pseudobulk	edgeR	LRT
Adat1	0.108193227	4.76701371	1.006377595	0.315772222	0.694494081	pseudobulk	edgeR	LRT
Acsl1	0.073574078	6.389696097	1.006326478	0.315784513	0.694494081	pseudobulk	edgeR	LRT
Ipo8	-0.078104143	5.887338889	1.006316536	0.315786903	0.694494081	pseudobulk	edgeR	LRT
Nxf1	0.093670597	5.217596661	1.004210659	0.316293792	0.695043881	pseudobulk	edgeR	LRT
Tenm3	0.085732055	8.273584889	1.003634625	0.31643263	0.695154452	pseudobulk	edgeR	LRT
Wwp2	0.096417158	5.146123757	1.001163267	0.317029195	0.69616446	pseudobulk	edgeR	LRT
Tubb4b	-0.124673872	4.668953115	1.00068767	0.317144169	0.696263114	pseudobulk	edgeR	LRT
Evi5	-0.060097364	7.323864362	1.00020718	0.317260382	0.696371746	pseudobulk	edgeR	LRT
Prkcg	-0.096136887	6.089855642	1.000116474	0.317282326	0.696371746	pseudobulk	edgeR	LRT
C2cd3	0.088295977	5.526649438	0.996001218	0.318280035	0.697911331	pseudobulk	edgeR	LRT
Cops7b	-0.126717358	4.516128529	0.995130822	0.318491582	0.69830115	pseudobulk	edgeR	LRT
Ccdc106	-0.110571694	4.660578303	0.994659548	0.318606201	0.69830115	pseudobulk	edgeR	LRT
Astn1	0.055383005	8.833540462	0.991287692	0.319427855	0.698995598	pseudobulk	edgeR	LRT
Elf2	-0.092208766	5.278465297	0.990343612	0.319658407	0.699198407	pseudobulk	edgeR	LRT
Med8	-0.117100042	4.571473912	0.990303025	0.319668324	0.699198407	pseudobulk	edgeR	LRT
Bend6	-0.064936231	7.031969457	0.988889191	0.320014018	0.699708661	pseudobulk	edgeR	LRT
Ntm	-0.064415053	11.20646174	0.988863068	0.320020409	0.699708661	pseudobulk	edgeR	LRT
Ripor2	0.06535379	7.33799488	0.988388167	0.32013664	0.699897838	pseudobulk	edgeR	LRT
Stx18	-0.079813301	6.202010934	0.987387713	0.320381679	0.700043775	pseudobulk	edgeR	LRT
Wdr77	-0.109391398	4.739471099	0.98673311	0.320542144	0.70024807	pseudobulk	edgeR	LRT
Atpaf1	-0.088800913	5.96964963	0.986452071	0.320611068	0.70024807	pseudobulk	edgeR	LRT
Homer2	0.089674482	6.184905264	0.986400195	0.320623793	0.70024807	pseudobulk	edgeR	LRT
Pkd1	0.057813588	7.345534928	0.984447478	0.321103257	0.700813876	pseudobulk	edgeR	LRT
Upf2	-0.077875538	5.888417747	0.984331141	0.321131851	0.700813876	pseudobulk	edgeR	LRT
Crk	0.090731715	5.395951771	0.982908871	0.321481706	0.701233825	pseudobulk	edgeR	LRT
Olfm2	0.075677175	6.57418512	0.982867657	0.321491852	0.701233825	pseudobulk	edgeR	LRT
Gm14410	-0.07398986	5.99906309	0.982650018	0.321545434	0.701285769	pseudobulk	edgeR	LRT
Nop58	0.095343023	5.475387996	0.982473057	0.32158901	0.701288507	pseudobulk	edgeR	LRT
Wasl	-0.067003795	6.386107612	0.982040631	0.321695526	0.701288507	pseudobulk	edgeR	LRT
Tfdp1	0.092330396	5.569303398	0.981154913	0.321913843	0.701618528	pseudobulk	edgeR	LRT
Swt1	-0.079285886	5.893247201	0.981018812	0.321947407	0.701618528	pseudobulk	edgeR	LRT
Zfp738	-0.086316636	5.380731578	0.979386447	0.32235033	0.702063552	pseudobulk	edgeR	LRT
Plppr2	0.106174186	4.969713429	0.979150363	0.322408658	0.702063552	pseudobulk	edgeR	LRT
Galk2	-0.089986899	5.49897596	0.978922266	0.322465026	0.702087116	pseudobulk	edgeR	LRT
Gfra4	-0.122845096	4.539449742	0.977730414	0.322759773	0.702373684	pseudobulk	edgeR	LRT
Btbd9	0.063968196	7.311106709	0.976612776	0.32303649	0.702781114	pseudobulk	edgeR	LRT
Fastkd1	-0.095553694	5.198242559	0.976284694	0.32311778	0.702810133	pseudobulk	edgeR	LRT
St8sia4	-0.061857067	7.197122177	0.975365591	0.323345652	0.702944372	pseudobulk	edgeR	LRT
Chchd3	0.053186889	8.058478033	0.975160649	0.323396491	0.702944372	pseudobulk	edgeR	LRT
Uqcrc2	0.071067848	6.125569244	0.975035642	0.323427507	0.702944372	pseudobulk	edgeR	LRT
Eif3f	0.12011887	4.530627555	0.973896455	0.323710333	0.703241094	pseudobulk	edgeR	LRT
Sfxn1	-0.081672096	5.553199426	0.973474895	0.323815076	0.703241094	pseudobulk	edgeR	LRT
Rngtt	-0.05927857	7.091030029	0.970975685	0.324436966	0.704080644	pseudobulk	edgeR	LRT
5730480H06Rik	-0.08984219	5.227843879	0.970639008	0.324520864	0.704167685	pseudobulk	edgeR	LRT
Ccdc34	-0.095049655	5.149829416	0.970439792	0.324570521	0.704167685	pseudobulk	edgeR	LRT
Dscaml1	0.056789619	8.652434556	0.969843731	0.324719155	0.704230744	pseudobulk	edgeR	LRT
Lgals8	0.096779404	5.154039026	0.969015483	0.324925837	0.704549268	pseudobulk	edgeR	LRT
Lman2l	-0.109257449	4.601575758	0.968260711	0.325114336	0.704815977	pseudobulk	edgeR	LRT
Pard3b	-0.154202577	6.72680792	0.968163638	0.32513859	0.704815977	pseudobulk	edgeR	LRT
Ssbp2	-0.054974983	8.694557668	0.966107914	0.325652776	0.705541084	pseudobulk	edgeR	LRT
Nudcd3	0.062894167	6.6879202	0.963785407	0.326234986	0.706282857	pseudobulk	edgeR	LRT
Mms19	0.099115373	5.139464817	0.963149205	0.326394711	0.7064339	pseudobulk	edgeR	LRT
Nmnat2	0.055023179	7.750995135	0.962641882	0.326522154	0.706579905	pseudobulk	edgeR	LRT
Gm39469	0.120450704	5.174411358	0.962438691	0.326573215	0.706625494	pseudobulk	edgeR	LRT
Marchf3	0.116116561	5.252738488	0.961668802	0.326766782	0.706914474	pseudobulk	edgeR	LRT
Dennd4a	-0.07315501	6.551804787	0.958653262	0.327526421	0.707777926	pseudobulk	edgeR	LRT
B4galnt4	0.094751337	5.002812355	0.958418616	0.327585628	0.707811152	pseudobulk	edgeR	LRT
Ppa2	-0.095501749	5.368346404	0.95784185	0.327731222	0.707914855	pseudobulk	edgeR	LRT
Trmt61b	-0.114586138	4.831439382	0.956407547	0.328093656	0.708418885	pseudobulk	edgeR	LRT
Mospd2	-0.113356295	4.578967851	0.955879586	0.328227201	0.708574007	pseudobulk	edgeR	LRT
Cr1l	-0.096478201	5.229339786	0.955818323	0.328242702	0.708574007	pseudobulk	edgeR	LRT
Dicer1	-0.074696464	5.970212315	0.95576684	0.328255729	0.708574007	pseudobulk	edgeR	LRT
Klhl9	0.093908728	5.125667602	0.954217124	0.328648183	0.709160571	pseudobulk	edgeR	LRT
Syt14	-0.062716556	7.344654196	0.95374878	0.32876691	0.709287512	pseudobulk	edgeR	LRT
Slc9a6	0.075838677	5.77778555	0.953240939	0.328895714	0.709416651	pseudobulk	edgeR	LRT
Psmd6	-0.11019933	4.975410193	0.953037949	0.328947217	0.709416651	pseudobulk	edgeR	LRT
Rab40c	0.078143705	5.835423476	0.952427867	0.329102074	0.709504647	pseudobulk	edgeR	LRT
Atp6v1a	0.06516877	6.661029083	0.950581276	0.329571383	0.709885578	pseudobulk	edgeR	LRT
Dip2b	0.060470313	7.138885385	0.950529576	0.329584535	0.709885578	pseudobulk	edgeR	LRT
Dazap1	-0.08800037	5.3013944	0.948450405	0.330114047	0.710826875	pseudobulk	edgeR	LRT
Gars	0.067321042	6.38737918	0.947339596	0.330397406	0.71117702	pseudobulk	edgeR	LRT
Pdzd4	-0.067097857	6.357735304	0.94445866	0.33113382	0.712046519	pseudobulk	edgeR	LRT
Trim28	0.092470115	5.295345647	0.944078816	0.331231077	0.712117683	pseudobulk	edgeR	LRT
Acsl6	0.064838676	6.714533977	0.943867643	0.331285164	0.712117683	pseudobulk	edgeR	LRT
Rundc3b	-0.06490465	6.962975003	0.942701499	0.331584052	0.712559399	pseudobulk	edgeR	LRT
Nap1l1	0.075320576	6.027261311	0.940850164	0.332059297	0.713371338	pseudobulk	edgeR	LRT
Atxn7	-0.061107456	6.734730821	0.940310259	0.332198064	0.713437198	pseudobulk	edgeR	LRT
Secisbp2l	0.080272133	5.843463478	0.940085796	0.332255778	0.713457774	pseudobulk	edgeR	LRT
Txndc9	-0.112379656	4.525048982	0.939649209	0.332368073	0.713504945	pseudobulk	edgeR	LRT
Atm	0.090327017	5.233000711	0.939506639	0.332404754	0.713504945	pseudobulk	edgeR	LRT
Tnk2	-0.092284089	5.040759541	0.939489284	0.332409219	0.713504945	pseudobulk	edgeR	LRT
Rad23b	0.064518972	6.542570002	0.938900027	0.332560887	0.713682086	pseudobulk	edgeR	LRT
Igsf21	-0.11798284	4.640982897	0.936684725	0.333131906	0.71399696	pseudobulk	edgeR	LRT
Kazn	0.079077826	5.765213018	0.934515121	0.333692416	0.71452994	pseudobulk	edgeR	LRT
Kcnmb4	0.10710336	4.872598478	0.933292317	0.334008877	0.714836041	pseudobulk	edgeR	LRT
Orc6	-0.101606542	4.738495902	0.930887175	0.334632499	0.715656054	pseudobulk	edgeR	LRT
Lrrc4	0.082456384	6.417290046	0.930674429	0.334687737	0.715656054	pseudobulk	edgeR	LRT
Syt16	0.072483983	7.415353139	0.930287384	0.33478826	0.715656054	pseudobulk	edgeR	LRT
Senp2	0.067422209	6.240908845	0.929833644	0.334906156	0.715656054	pseudobulk	edgeR	LRT
Mapk9	-0.066622054	6.670121338	0.929140538	0.335086355	0.71597129	pseudobulk	edgeR	LRT
Dym	-0.055682188	7.469513319	0.928787759	0.335178123	0.715991701	pseudobulk	edgeR	LRT
Tafa5	0.064704223	7.503713666	0.927569743	0.335495223	0.716412902	pseudobulk	edgeR	LRT
Serinc5	0.080975526	5.898252262	0.927059888	0.335628078	0.716412902	pseudobulk	edgeR	LRT
Syngr1	-0.073689395	6.241777916	0.926899071	0.335669998	0.716412902	pseudobulk	edgeR	LRT
Zfp280d	0.052480184	7.79802238	0.926311951	0.335823099	0.716440858	pseudobulk	edgeR	LRT
Vwa8	-0.059598399	8.011372727	0.925822385	0.335950834	0.716518712	pseudobulk	edgeR	LRT
Morc3	-0.090903144	5.150829271	0.925493351	0.33603672	0.716637013	pseudobulk	edgeR	LRT
Brox	-0.10065116	5.246162204	0.925104805	0.336138177	0.716788497	pseudobulk	edgeR	LRT
Bphl	-0.087036732	5.2430271	0.924957355	0.33617669	0.716805743	pseudobulk	edgeR	LRT
Cdk5	-0.113859913	4.57460093	0.924565807	0.336278989	0.716958978	pseudobulk	edgeR	LRT
Nipal3	-0.104056041	4.844621313	0.923924031	0.336446755	0.717186853	pseudobulk	edgeR	LRT
Chd4	0.066175097	6.472083999	0.923593669	0.336533158	0.71724124	pseudobulk	edgeR	LRT
Eif3m	-0.107022908	4.949576287	0.923095893	0.336663403	0.717259279	pseudobulk	edgeR	LRT
Eml2	-0.069484588	6.556636573	0.922946672	0.33670246	0.717277625	pseudobulk	edgeR	LRT
Kpna6	0.114611647	4.590116764	0.92252175	0.336813713	0.717407713	pseudobulk	edgeR	LRT
Herc2	0.054967915	7.575075893	0.920340805	0.337385504	0.718131457	pseudobulk	edgeR	LRT
Frs2	-0.064545013	6.310723382	0.918638725	0.337832653	0.718657421	pseudobulk	edgeR	LRT
Luc7l	0.065121001	6.439056624	0.918626029	0.337835991	0.718657421	pseudobulk	edgeR	LRT
Hmgcll1	-0.055316774	7.630740774	0.918319573	0.337916585	0.718657421	pseudobulk	edgeR	LRT
Slc6a1	0.05058713	8.674737662	0.917889619	0.3380297	0.718705346	pseudobulk	edgeR	LRT
Tpd52l2	-0.114757274	4.740986727	0.917681182	0.338084556	0.718727129	pseudobulk	edgeR	LRT
Acadm	-0.103275305	4.833541044	0.916713665	0.338339339	0.718879553	pseudobulk	edgeR	LRT
Kcnk1	0.084314267	5.632780927	0.915654464	0.338618561	0.71908371	pseudobulk	edgeR	LRT
Ric8b	-0.065109267	6.644936458	0.914796656	0.33884492	0.719369872	pseudobulk	edgeR	LRT
Lrrc41	-0.110768791	4.64842079	0.913612022	0.339157856	0.719652394	pseudobulk	edgeR	LRT
Map3k4	0.063662022	6.485453636	0.91136734	0.339751883	0.720516214	pseudobulk	edgeR	LRT
Chuk	-0.075027253	6.041538692	0.911123862	0.339816401	0.720588172	pseudobulk	edgeR	LRT
Usp38	0.093993368	5.07766523	0.910912164	0.339872511	0.720616325	pseudobulk	edgeR	LRT
Lgmn	-0.098268512	5.024934286	0.91063692	0.339945482	0.720616325	pseudobulk	edgeR	LRT
Stx7	-0.075733016	6.097940411	0.909950042	0.340127674	0.720858931	pseudobulk	edgeR	LRT
Scamp1	0.074298409	6.234781122	0.907966775	0.340654469	0.72152105	pseudobulk	edgeR	LRT
Tbc1d31	-0.08970883	5.082438319	0.905958507	0.341189025	0.722334375	pseudobulk	edgeR	LRT
Capn7	-0.076950063	5.87048488	0.905902698	0.341203896	0.722334375	pseudobulk	edgeR	LRT
Vsnl1	0.051583164	8.225626264	0.905683365	0.341262349	0.722334375	pseudobulk	edgeR	LRT
Cdyl2	-0.086572256	5.558611261	0.905549816	0.341297947	0.722334375	pseudobulk	edgeR	LRT
Bcl9	0.075785304	6.636053785	0.905488049	0.341314413	0.722334375	pseudobulk	edgeR	LRT
Mark4	-0.091999607	5.448000367	0.904954067	0.341456808	0.722481494	pseudobulk	edgeR	LRT
Nap1l4	-0.09056778	5.548614472	0.904767428	0.341506597	0.722481494	pseudobulk	edgeR	LRT
Chmp3	0.103880916	5.137104222	0.90352656	0.341837868	0.723063098	pseudobulk	edgeR	LRT
Metap2	0.072249706	5.738425851	0.903098764	0.341952175	0.723229312	pseudobulk	edgeR	LRT
Kdm7a	-0.072370402	5.88036884	0.902876359	0.342011623	0.72329011	pseudobulk	edgeR	LRT
Rnf216	0.068782565	6.379778443	0.902213826	0.342188796	0.723578236	pseudobulk	edgeR	LRT
Rlf	-0.062841869	6.704707384	0.901676661	0.342332534	0.723637135	pseudobulk	edgeR	LRT
Map2k2	0.065692464	6.338093123	0.901459275	0.342390727	0.723637135	pseudobulk	edgeR	LRT
Manba	-0.090985609	6.082664937	0.900008345	0.342779474	0.723837525	pseudobulk	edgeR	LRT
Mterf3	0.080343078	5.628807585	0.898976558	0.343056282	0.723981993	pseudobulk	edgeR	LRT
Fancc	0.075940698	5.68339606	0.896116764	0.343825088	0.725150628	pseudobulk	edgeR	LRT
Mcph1	-0.068042164	6.325834059	0.895697832	0.343937906	0.725150628	pseudobulk	edgeR	LRT
Senp1	0.095908564	5.14287782	0.894096664	0.34436956	0.725676931	pseudobulk	edgeR	LRT
Cct3	-0.09540971	4.810038771	0.893819449	0.344444368	0.725698879	pseudobulk	edgeR	LRT
Kansl1l	-0.057448104	7.287820937	0.893557948	0.344514956	0.725717797	pseudobulk	edgeR	LRT
Tenm4	0.050161645	9.331557119	0.893273124	0.344591861	0.7258149	pseudobulk	edgeR	LRT
Tlcd4	0.100770411	5.111939775	0.892135661	0.344899219	0.726202584	pseudobulk	edgeR	LRT
Syn3	0.067352253	7.197341864	0.891220958	0.345146654	0.726281892	pseudobulk	edgeR	LRT
Denn2b	-0.086128537	6.494639365	0.891183679	0.345156744	0.726281892	pseudobulk	edgeR	LRT
Tmcc1	-0.056828408	8.181197986	0.891104136	0.345178273	0.726281892	pseudobulk	edgeR	LRT
Spred1	0.055063889	7.230375896	0.891084782	0.345183512	0.726281892	pseudobulk	edgeR	LRT
Cplx1	-0.068327504	6.943346869	0.890841959	0.345249247	0.726355332	pseudobulk	edgeR	LRT
Tax1bp1	0.061610924	6.632357593	0.889035074	0.345738928	0.727197373	pseudobulk	edgeR	LRT
Ptpn3	0.092998159	5.132374458	0.888864589	0.345785179	0.727223088	pseudobulk	edgeR	LRT
Appl2	-0.092141191	4.996036354	0.887912257	0.346043694	0.727431986	pseudobulk	edgeR	LRT
Mrps18a	0.129526275	4.562552649	0.887816254	0.346069769	0.727431986	pseudobulk	edgeR	LRT
Atg4d	0.074149781	5.609550255	0.88692829	0.346311072	0.727655702	pseudobulk	edgeR	LRT
Nrsn2	0.102731754	4.572075197	0.886607191	0.346398386	0.727655702	pseudobulk	edgeR	LRT
Slc16a2	-0.099891183	4.841753403	0.886582256	0.346405168	0.727655702	pseudobulk	edgeR	LRT
Aig1	-0.051210813	8.321658533	0.88652805	0.346419911	0.727655702	pseudobulk	edgeR	LRT
Slc25a22	-0.108505651	4.761097422	0.886132334	0.346527565	0.727655702	pseudobulk	edgeR	LRT
Vps9d1	-0.096310924	4.864313499	0.884436398	0.346989458	0.728325431	pseudobulk	edgeR	LRT
Tut7	0.078083806	5.662385696	0.88333982	0.347288558	0.728602759	pseudobulk	edgeR	LRT
Prickle2	-0.056965214	8.61721466	0.883232987	0.347317717	0.728602759	pseudobulk	edgeR	LRT
Commd10	-0.072414883	6.888414232	0.883201967	0.347326184	0.728602759	pseudobulk	edgeR	LRT
Arsb	-0.062917464	6.369736066	0.882868468	0.347417231	0.728703931	pseudobulk	edgeR	LRT
Rhobtb2	0.078956761	5.459690823	0.882116695	0.347622589	0.729004857	pseudobulk	edgeR	LRT
Npepps	-0.057692242	7.124746505	0.881895278	0.347683103	0.729066864	pseudobulk	edgeR	LRT
Iqcb1	-0.079396139	6.318368527	0.881564297	0.347773589	0.729191703	pseudobulk	edgeR	LRT
Cdc42se2	0.063455294	6.433391247	0.88134255	0.347834229	0.729253948	pseudobulk	edgeR	LRT
Zfp462	-0.066670471	6.838690143	0.87865132	0.348571338	0.730344375	pseudobulk	edgeR	LRT
Fktn	0.08001212	5.548648797	0.878032307	0.348741182	0.73063526	pseudobulk	edgeR	LRT
Ubr3	0.050915895	8.254676505	0.877476913	0.348893665	0.730795103	pseudobulk	edgeR	LRT
Med13l	0.057179646	7.155345603	0.877049418	0.349011095	0.730940741	pseudobulk	edgeR	LRT
Ap4s1	0.076537557	5.713239626	0.876783969	0.34908404	0.731028524	pseudobulk	edgeR	LRT
Ccdc136	-0.061507024	7.099892703	0.87602062	0.349293921	0.731151513	pseudobulk	edgeR	LRT
Cdc27	-0.075633145	6.027077893	0.876019754	0.349294159	0.731151513	pseudobulk	edgeR	LRT
Emc3	0.103002324	4.83513133	0.872998347	0.350126575	0.732220288	pseudobulk	edgeR	LRT
Mob1b	-0.074620667	5.735754858	0.87265955	0.350220083	0.732220288	pseudobulk	edgeR	LRT
1700019D03Rik	-0.12999316	4.811624215	0.872361027	0.350302505	0.732220288	pseudobulk	edgeR	LRT
Creb3l2	0.074399245	5.93062804	0.872236469	0.350336903	0.732220288	pseudobulk	edgeR	LRT
Appl1	-0.069178595	6.573308718	0.869708479	0.351036027	0.733125395	pseudobulk	edgeR	LRT
Uty	0.0572201	7.573670774	0.869605419	0.351064569	0.733125395	pseudobulk	edgeR	LRT
Tfrc	0.071884129	5.917447631	0.869310933	0.351146142	0.733131156	pseudobulk	edgeR	LRT
Cyfip1	0.072057768	6.62016142	0.869100619	0.351204416	0.733187845	pseudobulk	edgeR	LRT
4833420G17Rik	-0.067842999	6.250931929	0.868553567	0.351356054	0.733439418	pseudobulk	edgeR	LRT
Ilrun	0.073668829	5.777177531	0.868176466	0.351460635	0.733592726	pseudobulk	edgeR	LRT
Nup54	0.094677896	4.89092302	0.866805786	0.351841122	0.734126739	pseudobulk	edgeR	LRT
Gm45844	-0.062214639	6.537413858	0.865781852	0.352125723	0.734525404	pseudobulk	edgeR	LRT
Trim9	0.048309669	8.499450093	0.864065164	0.352603579	0.735196719	pseudobulk	edgeR	LRT
Rnf44	0.088718811	5.01489653	0.863459904	0.35277227	0.735288146	pseudobulk	edgeR	LRT
Ssh2	0.048214115	8.62296606	0.8622679	0.353104813	0.735673009	pseudobulk	edgeR	LRT
Vps4b	-0.072145628	5.898671563	0.862238388	0.353113052	0.735673009	pseudobulk	edgeR	LRT
Tbc1d14	0.099968998	4.823010647	0.860170908	0.353690869	0.73627575	pseudobulk	edgeR	LRT
Ddx50	0.059635116	6.723091613	0.860085081	0.353714883	0.73627575	pseudobulk	edgeR	LRT
Anapc1	-0.065601728	6.501348689	0.857620194	0.354405521	0.737232223	pseudobulk	edgeR	LRT
Gnaz	-0.125180459	4.559547572	0.85744022	0.354456021	0.737232223	pseudobulk	edgeR	LRT
